Iteration	Time[s]	Self-consistency iteration	Newton_iteration	Potential relative norm[%]	Concentration relative norm[%]
63.0	624.4074417629803	2.0	3.0	1.0	1.0
63.0	624.4074417629803	2.0	4.0	2.20531370295732e-13	1.0185921259744545e-11
63.0	624.4074417629803	3.0	1.0	1.0	1.0
63.0	624.4074417629803	3.0	2.0	1.0	1.0
63.0	624.4074417629803	3.0	3.0	1.0	1.0
63.0	624.4074417629803	3.0	4.0	2.1977540578176488e-13	1.016960801331288e-11
63.0	624.4074417629803	4.0	1.0	1.0	1.0
63.0	624.4074417629803	4.0	2.0	1.0	1.0
63.0	624.4074417629803	4.0	3.0	1.0	1.0
63.0	624.4074417629803	4.0	4.0	2.2015174763913586e-13	1.0180099623694519e-11
64.0	635.5067136507445	1.0	1.0	1.0	1.0
64.0	635.5067136507445	1.0	2.0	1.0	1.0
64.0	635.5067136507445	1.0	3.0	1.0	1.0
64.0	635.5067136507445	1.0	4.0	1.3174518819758012e-13	8.560270927506342e-12
64.0	635.5067136507445	2.0	1.0	1.0	1.0
64.0	635.5067136507445	2.0	2.0	1.0	1.0
64.0	635.5067136507445	2.0	3.0	1.0	1.0
64.0	635.5067136507445	2.0	4.0	1.406880003590221e-13	8.858778641198522e-12
64.0	635.5067136507445	3.0	1.0	1.0	1.0
64.0	635.5067136507445	3.0	2.0	1.0	1.0
64.0	635.5067136507445	3.0	3.0	1.0	1.0
64.0	635.5067136507445	3.0	4.0	1.2458479722257245e-13	8.604413042109412e-12
64.0	635.5067136507445	4.0	1.0	1.0	1.0
64.0	635.5067136507445	4.0	2.0	1.0	1.0
64.0	635.5067136507445	4.0	3.0	1.0	1.0
64.0	635.5067136507445	4.0	4.0	1.2568213864592795e-13	8.622454084490155e-12
65.0	646.6059855385087	1.0	1.0	1.0	1.0
65.0	646.6059855385087	1.0	2.0	1.0	1.0
65.0	646.6059855385087	1.0	3.0	1.0	1.0
65.0	646.6059855385087	1.0	4.0	5.062215151394208e-14	2.2130405180990651e-13
65.0	646.6059855385087	2.0	1.0	1.0	1.0
65.0	646.6059855385087	2.0	2.0	1.0	1.0
65.0	646.6059855385087	2.0	3.0	1.0	1.0
65.0	646.6059855385087	2.0	4.0	4.324793784568064e-14	1.974582326640043e-13
65.0	646.6059855385087	3.0	1.0	1.0	1.0
65.0	646.6059855385087	3.0	2.0	1.0	1.0
65.0	646.6059855385087	3.0	3.0	1.0	1.0
65.0	646.6059855385087	3.0	4.0	4.3053296677582895e-14	1.970389732942169e-13
65.0	646.6059855385087	4.0	1.0	1.0	1.0
65.0	646.6059855385087	4.0	2.0	1.0	1.0
65.0	646.6059855385087	4.0	3.0	1.0	1.0
65.0	646.6059855385087	4.0	4.0	4.252863294614503e-14	1.9523343404020615e-13
66.0	657.7052574262729	1.0	1.0	1.0	1.0
66.0	657.7052574262729	1.0	2.0	1.0	1.0
66.0	657.7052574262729	1.0	3.0	1.0	1.0
66.0	657.7052574262729	1.0	4.0	1.1190023817537457e-12	5.521327988570839e-12
66.0	657.7052574262729	2.0	1.0	1.0	1.0
66.0	657.7052574262729	2.0	2.0	1.0	1.0
66.0	657.7052574262729	2.0	3.0	1.0	1.0
66.0	657.7052574262729	2.0	4.0	9.005161223734729e-14	8.058391810762351e-12
66.0	657.7052574262729	3.0	1.0	1.0	1.0
66.0	657.7052574262729	3.0	2.0	1.0	1.0
66.0	657.7052574262729	3.0	3.0	1.0	1.0
66.0	657.7052574262729	3.0	4.0	9.361584545279752e-14	8.01747912337738e-12
66.0	657.7052574262729	4.0	1.0	1.0	1.0
66.0	657.7052574262729	4.0	2.0	1.0	1.0
66.0	657.7052574262729	4.0	3.0	1.0	1.0
66.0	657.7052574262729	4.0	4.0	9.362456427490411e-14	8.005020857264339e-12
67.0	668.804529314037	1.0	1.0	1.0	1.0
67.0	668.804529314037	1.0	2.0	1.0	1.0
67.0	668.804529314037	1.0	3.0	1.0	1.0
67.0	668.804529314037	1.0	4.0	7.34805699099351e-12	2.414151268852433e-11
67.0	668.804529314037	2.0	1.0	1.0	1.0
67.0	668.804529314037	2.0	2.0	1.0	1.0
67.0	668.804529314037	2.0	3.0	1.0	1.0
67.0	668.804529314037	2.0	4.0	1.3782278413139588e-11	2.107040797816065e-10
67.0	668.804529314037	3.0	1.0	1.0	1.0
67.0	668.804529314037	3.0	2.0	1.0	1.0
67.0	668.804529314037	3.0	3.0	1.0	1.0
67.0	668.804529314037	3.0	4.0	1.3288450964558898e-11	2.0259339947226494e-10
67.0	668.804529314037	4.0	1.0	1.0	1.0
67.0	668.804529314037	4.0	2.0	1.0	1.0
67.0	668.804529314037	4.0	3.0	1.0	1.0
67.0	668.804529314037	4.0	4.0	1.3148990384754126e-11	2.0030988366507066e-10
68.0	679.9038012018012	1.0	1.0	1.0	1.0
68.0	679.9038012018012	1.0	2.0	1.0	1.0
68.0	679.9038012018012	1.0	3.0	1.0	1.0
68.0	679.9038012018012	1.0	4.0	3.36537101291576e-14	8.107401634022119e-12
68.0	679.9038012018012	2.0	1.0	1.0	1.0
68.0	679.9038012018012	2.0	2.0	1.0	1.0
68.0	679.9038012018012	2.0	3.0	1.0	1.0
68.0	679.9038012018012	2.0	4.0	3.470811841034861e-14	7.961177956841742e-12
68.0	679.9038012018012	3.0	1.0	1.0	1.0
68.0	679.9038012018012	3.0	2.0	1.0	1.0
68.0	679.9038012018012	3.0	3.0	1.0	1.0
68.0	679.9038012018012	3.0	4.0	3.4601241637468914e-14	7.950105999078318e-12
68.0	679.9038012018012	4.0	1.0	1.0	1.0
68.0	679.9038012018012	4.0	2.0	1.0	1.0
68.0	679.9038012018012	4.0	3.0	1.0	1.0
68.0	679.9038012018012	4.0	4.0	3.471049180837521e-14	7.949701291299268e-12
69.0	691.0030730895654	1.0	1.0	1.0	1.0
69.0	691.0030730895654	1.0	2.0	1.0	1.0
69.0	691.0030730895654	1.0	3.0	1.0	1.0
69.0	691.0030730895654	1.0	4.0	9.645561193745865e-14	1.1581321653459013e-11
69.0	691.0030730895654	2.0	1.0	1.0	1.0
69.0	691.0030730895654	2.0	2.0	1.0	1.0
69.0	691.0030730895654	2.0	3.0	1.0	1.0
69.0	691.0030730895654	2.0	4.0	1.0171351342240852e-13	1.13430751773565e-11
69.0	691.0030730895654	3.0	1.0	1.0	1.0
69.0	691.0030730895654	3.0	2.0	1.0	1.0
69.0	691.0030730895654	3.0	3.0	1.0	1.0
69.0	691.0030730895654	3.0	4.0	1.0190132510977217e-13	1.1315938088112888e-11
69.0	691.0030730895654	4.0	1.0	1.0	1.0
69.0	691.0030730895654	4.0	2.0	1.0	1.0
69.0	691.0030730895654	4.0	3.0	1.0	1.0
69.0	691.0030730895654	4.0	4.0	1.0184464340419503e-13	1.1310709697466787e-11
70.0	702.1023449773296	1.0	1.0	1.0	1.0
70.0	702.1023449773296	1.0	2.0	1.0	1.0
70.0	702.1023449773296	1.0	3.0	1.0	1.0
70.0	702.1023449773296	1.0	4.0	6.151796376453639e-14	1.1016577625034182e-11
70.0	702.1023449773296	2.0	1.0	1.0	1.0
70.0	702.1023449773296	2.0	2.0	1.0	1.0
70.0	702.1023449773296	2.0	3.0	1.0	1.0
70.0	702.1023449773296	2.0	4.0	5.990194734484541e-14	1.0571664718840455e-11
70.0	702.1023449773296	3.0	1.0	1.0	1.0
70.0	702.1023449773296	3.0	2.0	1.0	1.0
70.0	702.1023449773296	3.0	3.0	1.0	1.0
70.0	702.1023449773296	3.0	4.0	6.020811885311137e-14	1.0548945552271726e-11
70.0	702.1023449773296	4.0	1.0	1.0	1.0
70.0	702.1023449773296	4.0	2.0	1.0	1.0
70.0	702.1023449773296	4.0	3.0	1.0	1.0
70.0	702.1023449773296	4.0	4.0	6.00148453401078e-14	1.055079201555014e-11
71.0	713.2016168650938	1.0	1.0	1.0	1.0
71.0	713.2016168650938	1.0	2.0	1.0	1.0
71.0	713.2016168650938	1.0	3.0	1.0	1.0
71.0	713.2016168650938	1.0	4.0	1.255078471098018e-13	9.279223871267305e-12
71.0	713.2016168650938	2.0	1.0	1.0	1.0
71.0	713.2016168650938	2.0	2.0	1.0	1.0
71.0	713.2016168650938	2.0	3.0	1.0	1.0
71.0	713.2016168650938	2.0	4.0	1.2574591208175386e-13	9.17153657920562e-12
71.0	713.2016168650938	3.0	1.0	1.0	1.0
71.0	713.2016168650938	3.0	2.0	1.0	1.0
71.0	713.2016168650938	3.0	3.0	1.0	1.0
71.0	713.2016168650938	3.0	4.0	1.2576799034663394e-13	9.162374349524311e-12
72.0	724.300888752858	1.0	1.0	1.0	1.0
72.0	724.300888752858	1.0	2.0	1.0	1.0
72.0	724.300888752858	1.0	3.0	1.0	1.0
72.0	724.300888752858	1.0	4.0	3.181771302651924e-13	9.671677317435676e-12
72.0	724.300888752858	2.0	1.0	1.0	1.0
72.0	724.300888752858	2.0	2.0	1.0	1.0
72.0	724.300888752858	2.0	3.0	1.0	1.0
72.0	724.300888752858	2.0	4.0	6.985390883009979e-14	7.481521208500554e-12
72.0	724.300888752858	3.0	1.0	1.0	1.0
72.0	724.300888752858	3.0	2.0	1.0	1.0
72.0	724.300888752858	3.0	3.0	1.0	1.0
72.0	724.300888752858	3.0	4.0	7.146792221730709e-14	7.538490530147064e-12
73.0	735.4001606406222	1.0	1.0	1.0	1.0
73.0	735.4001606406222	1.0	2.0	1.0	1.0
73.0	735.4001606406222	1.0	3.0	1.0	1.0
73.0	735.4001606406222	1.0	4.0	9.493567369113521e-14	1.2752997530285274e-11
73.0	735.4001606406222	2.0	1.0	1.0	1.0
73.0	735.4001606406222	2.0	2.0	1.0	1.0
73.0	735.4001606406222	2.0	3.0	1.0	1.0
73.0	735.4001606406222	2.0	4.0	3.4725701503916293e-13	1.3702754703481832e-11
73.0	735.4001606406222	3.0	1.0	1.0	1.0
73.0	735.4001606406222	3.0	2.0	1.0	1.0
73.0	735.4001606406222	3.0	3.0	1.0	1.0
73.0	735.4001606406222	3.0	4.0	3.459552881676791e-13	1.3685395819481265e-11
74.0	746.4994325283864	1.0	1.0	1.0	1.0
74.0	746.4994325283864	1.0	2.0	1.0	1.0
74.0	746.4994325283864	1.0	3.0	1.0	1.0
74.0	746.4994325283864	1.0	4.0	1.595219000904522e-12	2.1214637890690372e-11
74.0	746.4994325283864	2.0	1.0	1.0	1.0
74.0	746.4994325283864	2.0	2.0	1.0	1.0
74.0	746.4994325283864	2.0	3.0	1.0	1.0
74.0	746.4994325283864	2.0	4.0	1.5886575377351536e-12	2.1160785115649574e-11
74.0	746.4994325283864	3.0	1.0	1.0	1.0
74.0	746.4994325283864	3.0	2.0	1.0	1.0
74.0	746.4994325283864	3.0	3.0	1.0	1.0
74.0	746.4994325283864	3.0	4.0	4.4040729235380483e-14	1.278758106136935e-11
75.0	757.5987044161506	1.0	1.0	1.0	1.0
75.0	757.5987044161506	1.0	2.0	1.0	1.0
75.0	757.5987044161506	1.0	3.0	1.0	1.0
75.0	757.5987044161506	1.0	4.0	4.652291129934238e-13	1.2354760129429186e-11
75.0	757.5987044161506	2.0	1.0	1.0	1.0
75.0	757.5987044161506	2.0	2.0	1.0	1.0
75.0	757.5987044161506	2.0	3.0	1.0	1.0
75.0	757.5987044161506	2.0	4.0	4.653837356380628e-13	1.2354651749301299e-11
75.0	757.5987044161506	3.0	1.0	1.0	1.0
75.0	757.5987044161506	3.0	2.0	1.0	1.0
75.0	757.5987044161506	3.0	3.0	1.0	1.0
75.0	757.5987044161506	3.0	4.0	4.798079349972801e-13	1.1947616092594336e-11
76.0	768.6979763039147	1.0	1.0	1.0	1.0
76.0	768.6979763039147	1.0	2.0	1.0	1.0
76.0	768.6979763039147	1.0	3.0	1.0	1.0
76.0	768.6979763039147	1.0	4.0	1.2862902790630528e-11	3.3287794706624404e-11
76.0	768.6979763039147	2.0	1.0	1.0	1.0
76.0	768.6979763039147	2.0	2.0	1.0	1.0
76.0	768.6979763039147	2.0	3.0	1.0	1.0
76.0	768.6979763039147	2.0	4.0	1.2883774186717308e-11	3.3357050871622324e-11
76.0	768.6979763039147	3.0	1.0	1.0	1.0
76.0	768.6979763039147	3.0	2.0	1.0	1.0
76.0	768.6979763039147	3.0	3.0	1.0	1.0
76.0	768.6979763039147	3.0	4.0	1.2874910423680986e-11	3.332496055907517e-11
77.0	779.7972481916789	1.0	1.0	1.0	1.0
77.0	779.7972481916789	1.0	2.0	1.0	1.0
77.0	779.7972481916789	1.0	3.0	1.0	1.0
77.0	779.7972481916789	1.0	4.0	9.591673505856964e-14	6.68582162482744e-13
77.0	779.7972481916789	2.0	1.0	1.0	1.0
77.0	779.7972481916789	2.0	2.0	1.0	1.0
77.0	779.7972481916789	2.0	3.0	1.0	1.0
77.0	779.7972481916789	2.0	4.0	2.892409183104899e-13	1.6871696847086429e-12
77.0	779.7972481916789	3.0	1.0	1.0	1.0
77.0	779.7972481916789	3.0	2.0	1.0	1.0
77.0	779.7972481916789	3.0	3.0	1.0	1.0
77.0	779.7972481916789	3.0	4.0	9.659056452658165e-14	6.718055513899423e-13
78.0	790.8965200794431	1.0	1.0	1.0	1.0
78.0	790.8965200794431	1.0	2.0	1.0	1.0
78.0	790.8965200794431	1.0	3.0	1.0	1.0
78.0	790.8965200794431	1.0	4.0	2.7494209946646302e-11	3.001234917966982e-10
78.0	790.8965200794431	2.0	1.0	1.0	1.0
78.0	790.8965200794431	2.0	2.0	1.0	1.0
78.0	790.8965200794431	2.0	3.0	1.0	1.0
78.0	790.8965200794431	2.0	4.0	2.7731884218238198e-11	3.020941235571476e-10
78.0	790.8965200794431	3.0	1.0	1.0	1.0
78.0	790.8965200794431	3.0	2.0	1.0	1.0
78.0	790.8965200794431	3.0	3.0	1.0	1.0
78.0	790.8965200794431	3.0	4.0	2.7751430178342227e-11	3.0226196298609047e-10
79.0	801.9957919672073	1.0	1.0	1.0	1.0
79.0	801.9957919672073	1.0	2.0	1.0	1.0
79.0	801.9957919672073	1.0	3.0	1.0	1.0
79.0	801.9957919672073	1.0	4.0	4.154064631432376e-12	5.480225035215305e-11
79.0	801.9957919672073	2.0	1.0	1.0	1.0
79.0	801.9957919672073	2.0	2.0	1.0	1.0
79.0	801.9957919672073	2.0	3.0	1.0	1.0
79.0	801.9957919672073	2.0	4.0	4.091751812281276e-12	5.443643465048342e-11
79.0	801.9957919672073	3.0	1.0	1.0	1.0
79.0	801.9957919672073	3.0	2.0	1.0	1.0
79.0	801.9957919672073	3.0	3.0	1.0	1.0
79.0	801.9957919672073	3.0	4.0	4.035477079431593e-12	5.42190265784406e-11
80.0	813.0950638549715	1.0	1.0	1.0	1.0
80.0	813.0950638549715	1.0	2.0	1.0	1.0
80.0	813.0950638549715	1.0	3.0	1.0	1.0
80.0	813.0950638549715	1.0	4.0	4.720801934138174e-13	3.9493923111013493e-11
80.0	813.0950638549715	2.0	1.0	1.0	1.0
80.0	813.0950638549715	2.0	2.0	1.0	1.0
80.0	813.0950638549715	2.0	3.0	1.0	1.0
80.0	813.0950638549715	2.0	4.0	4.891757557790406e-13	3.93636438080141e-11
80.0	813.0950638549715	3.0	1.0	1.0	1.0
80.0	813.0950638549715	3.0	2.0	1.0	1.0
80.0	813.0950638549715	3.0	3.0	1.0	1.0
80.0	813.0950638549715	3.0	4.0	4.980438216333986e-13	3.936201459239698e-11
80.0	813.0950638549715	4.0	1.0	1.0	1.0
80.0	813.0950638549715	4.0	2.0	1.0	1.0
80.0	813.0950638549715	4.0	3.0	1.0	1.0
80.0	813.0950638549715	4.0	4.0	4.995668077792506e-13	3.935696749993503e-11
81.0	824.1943357427357	1.0	1.0	1.0	1.0
81.0	824.1943357427357	1.0	2.0	1.0	1.0
81.0	824.1943357427357	1.0	3.0	1.0	1.0
81.0	824.1943357427357	1.0	4.0	2.588553886684385e-12	6.507695534758685e-11
81.0	824.1943357427357	2.0	1.0	1.0	1.0
81.0	824.1943357427357	2.0	2.0	1.0	1.0
81.0	824.1943357427357	2.0	3.0	1.0	1.0
81.0	824.1943357427357	2.0	4.0	3.2451787565731917e-12	6.934794128338196e-11
81.0	824.1943357427357	3.0	1.0	1.0	1.0
81.0	824.1943357427357	3.0	2.0	1.0	1.0
81.0	824.1943357427357	3.0	3.0	1.0	1.0
81.0	824.1943357427357	3.0	4.0	3.254168530522421e-12	6.939135817595694e-11
81.0	824.1943357427357	4.0	1.0	1.0	1.0
81.0	824.1943357427357	4.0	2.0	1.0	1.0
81.0	824.1943357427357	4.0	3.0	1.0	1.0
81.0	824.1943357427357	4.0	4.0	3.259883449049003e-12	6.942957590662493e-11
82.0	835.2936076304999	1.0	1.0	1.0	1.0
82.0	835.2936076304999	1.0	2.0	1.0	1.0
82.0	835.2936076304999	1.0	3.0	1.0	1.0
82.0	835.2936076304999	1.0	4.0	7.271445104324577e-12	6.602438125402106e-11
82.0	835.2936076304999	2.0	1.0	1.0	1.0
82.0	835.2936076304999	2.0	2.0	1.0	1.0
82.0	835.2936076304999	2.0	3.0	1.0	1.0
82.0	835.2936076304999	2.0	4.0	7.700714700209484e-12	7.01037759189894e-11
82.0	835.2936076304999	3.0	1.0	1.0	1.0
82.0	835.2936076304999	3.0	2.0	1.0	1.0
82.0	835.2936076304999	3.0	3.0	1.0	1.0
82.0	835.2936076304999	3.0	4.0	7.726921490096424e-12	7.036781317755557e-11
82.0	835.2936076304999	4.0	1.0	1.0	1.0
82.0	835.2936076304999	4.0	2.0	1.0	1.0
82.0	835.2936076304999	4.0	3.0	1.0	1.0
82.0	835.2936076304999	4.0	4.0	7.72415865551782e-12	7.034110198588493e-11
83.0	846.3928795182641	1.0	1.0	1.0	1.0
83.0	846.3928795182641	1.0	2.0	1.0	1.0
83.0	846.3928795182641	1.0	3.0	1.0	1.0
83.0	846.3928795182641	1.0	4.0	3.1694657745621818e-12	2.8639324771346288e-11
83.0	846.3928795182641	2.0	1.0	1.0	1.0
83.0	846.3928795182641	2.0	2.0	1.0	1.0
83.0	846.3928795182641	2.0	3.0	1.0	1.0
83.0	846.3928795182641	2.0	4.0	2.9981127174672967e-12	2.7224557083076875e-11
83.0	846.3928795182641	3.0	1.0	1.0	1.0
83.0	846.3928795182641	3.0	2.0	1.0	1.0
83.0	846.3928795182641	3.0	3.0	1.0	1.0
83.0	846.3928795182641	3.0	4.0	2.9915054203555055e-12	2.704831932240876e-11
83.0	846.3928795182641	4.0	1.0	1.0	1.0
83.0	846.3928795182641	4.0	2.0	1.0	1.0
83.0	846.3928795182641	4.0	3.0	1.0	1.0
83.0	846.3928795182641	4.0	4.0	2.9705182243316966e-12	2.699694602627981e-11
84.0	857.4921514060283	1.0	1.0	1.0	1.0
84.0	857.4921514060283	1.0	2.0	1.0	1.0
84.0	857.4921514060283	1.0	3.0	1.0	1.0
84.0	857.4921514060283	1.0	4.0	1.790030832305537e-13	6.173086936829182e-12
84.0	857.4921514060283	2.0	1.0	1.0	1.0
84.0	857.4921514060283	2.0	2.0	1.0	1.0
84.0	857.4921514060283	2.0	3.0	1.0	1.0
84.0	857.4921514060283	2.0	4.0	2.12646377750673e-13	6.243430211521508e-12
84.0	857.4921514060283	3.0	1.0	1.0	1.0
84.0	857.4921514060283	3.0	2.0	1.0	1.0
84.0	857.4921514060283	3.0	3.0	1.0	1.0
84.0	857.4921514060283	3.0	4.0	2.0682895318953242e-13	6.27014026418398e-12
84.0	857.4921514060283	4.0	1.0	1.0	1.0
84.0	857.4921514060283	4.0	2.0	1.0	1.0
84.0	857.4921514060283	4.0	3.0	1.0	1.0
84.0	857.4921514060283	4.0	4.0	2.0486899967782713e-13	6.278920812273411e-12
85.0	868.5914232937924	1.0	1.0	1.0	1.0
85.0	868.5914232937924	1.0	2.0	1.0	1.0
85.0	868.5914232937924	1.0	3.0	1.0	1.0
85.0	868.5914232937924	1.0	4.0	1.608254812412898e-12	4.952299579495626e-11
85.0	868.5914232937924	2.0	1.0	1.0	1.0
85.0	868.5914232937924	2.0	2.0	1.0	1.0
85.0	868.5914232937924	2.0	3.0	1.0	1.0
85.0	868.5914232937924	2.0	4.0	6.000607366356074e-12	7.265389599916429e-11
85.0	868.5914232937924	3.0	1.0	1.0	1.0
85.0	868.5914232937924	3.0	2.0	1.0	1.0
85.0	868.5914232937924	3.0	3.0	1.0	1.0
85.0	868.5914232937924	3.0	4.0	6.7282088380692305e-12	7.738192287383964e-11
85.0	868.5914232937924	4.0	1.0	1.0	1.0
85.0	868.5914232937924	4.0	2.0	1.0	1.0
85.0	868.5914232937924	4.0	3.0	1.0	1.0
85.0	868.5914232937924	4.0	4.0	6.926649717498483e-12	7.870823989763896e-11
86.0	879.6906951815566	1.0	1.0	1.0	1.0
86.0	879.6906951815566	1.0	2.0	1.0	1.0
86.0	879.6906951815566	1.0	3.0	1.0	1.0
86.0	879.6906951815566	1.0	4.0	4.4113425409929173e-13	1.330208555380341e-11
86.0	879.6906951815566	2.0	1.0	1.0	1.0
86.0	879.6906951815566	2.0	2.0	1.0	1.0
86.0	879.6906951815566	2.0	3.0	1.0	1.0
86.0	879.6906951815566	2.0	4.0	5.016995488699786e-13	1.2852070832278925e-11
86.0	879.6906951815566	3.0	1.0	1.0	1.0
86.0	879.6906951815566	3.0	2.0	1.0	1.0
86.0	879.6906951815566	3.0	3.0	1.0	1.0
86.0	879.6906951815566	3.0	4.0	5.016296511794452e-13	1.2752080096496086e-11
86.0	879.6906951815566	4.0	1.0	1.0	1.0
86.0	879.6906951815566	4.0	2.0	1.0	1.0
86.0	879.6906951815566	4.0	3.0	1.0	1.0
86.0	879.6906951815566	4.0	4.0	5.017984668063751e-13	1.2727595920869403e-11
87.0	890.7899670693208	1.0	1.0	1.0	1.0
87.0	890.7899670693208	1.0	2.0	1.0	1.0
87.0	890.7899670693208	1.0	3.0	1.0	1.0
87.0	890.7899670693208	1.0	4.0	1.0793899446363094e-13	8.364806475163689e-12
87.0	890.7899670693208	2.0	1.0	1.0	1.0
87.0	890.7899670693208	2.0	2.0	1.0	1.0
87.0	890.7899670693208	2.0	3.0	1.0	1.0
87.0	890.7899670693208	2.0	4.0	1.4657288932906138e-13	8.170228700451055e-12
87.0	890.7899670693208	3.0	1.0	1.0	1.0
87.0	890.7899670693208	3.0	2.0	1.0	1.0
87.0	890.7899670693208	3.0	3.0	1.0	1.0
87.0	890.7899670693208	3.0	4.0	1.4796085164267187e-13	8.155768119756854e-12
87.0	890.7899670693208	4.0	1.0	1.0	1.0
87.0	890.7899670693208	4.0	2.0	1.0	1.0
87.0	890.7899670693208	4.0	3.0	1.0	1.0
87.0	890.7899670693208	4.0	4.0	1.477534395856408e-13	8.145869759334112e-12
88.0	901.889238957085	1.0	1.0	1.0	1.0
88.0	901.889238957085	1.0	2.0	1.0	1.0
88.0	901.889238957085	1.0	3.0	1.0	1.0
88.0	901.889238957085	1.0	4.0	6.891472767602495e-14	8.478251445429916e-12
88.0	901.889238957085	2.0	1.0	1.0	1.0
88.0	901.889238957085	2.0	2.0	1.0	1.0
88.0	901.889238957085	2.0	3.0	1.0	1.0
88.0	901.889238957085	2.0	4.0	6.36713910410377e-14	8.229912249339667e-12
88.0	901.889238957085	3.0	1.0	1.0	1.0
88.0	901.889238957085	3.0	2.0	1.0	1.0
88.0	901.889238957085	3.0	3.0	1.0	1.0
88.0	901.889238957085	3.0	4.0	6.335648458926715e-14	8.21592028840727e-12
88.0	901.889238957085	4.0	1.0	1.0	1.0
88.0	901.889238957085	4.0	2.0	1.0	1.0
88.0	901.889238957085	4.0	3.0	1.0	1.0
88.0	901.889238957085	4.0	4.0	6.32235221954175e-14	8.209465062553031e-12
89.0	912.9885108448492	1.0	1.0	1.0	1.0
89.0	912.9885108448492	1.0	2.0	1.0	1.0
89.0	912.9885108448492	1.0	3.0	1.0	1.0
89.0	912.9885108448492	1.0	4.0	2.718589815353625e-11	2.894023949767427e-10
89.0	912.9885108448492	2.0	1.0	1.0	1.0
89.0	912.9885108448492	2.0	2.0	1.0	1.0
89.0	912.9885108448492	2.0	3.0	1.0	1.0
89.0	912.9885108448492	2.0	4.0	5.294432023142455e-12	1.2232493453468357e-10
89.0	912.9885108448492	3.0	1.0	1.0	1.0
89.0	912.9885108448492	3.0	2.0	1.0	1.0
89.0	912.9885108448492	3.0	3.0	1.0	1.0
89.0	912.9885108448492	3.0	4.0	6.7174900870031936e-12	1.372069998814371e-10
89.0	912.9885108448492	4.0	1.0	1.0	1.0
89.0	912.9885108448492	4.0	2.0	1.0	1.0
89.0	912.9885108448492	4.0	3.0	1.0	1.0
89.0	912.9885108448492	4.0	4.0	7.168946351095063e-12	1.4224805229333806e-10
90.0	924.0877827326134	1.0	1.0	1.0	1.0
90.0	924.0877827326134	1.0	2.0	1.0	1.0
90.0	924.0877827326134	1.0	3.0	1.0	1.0
90.0	924.0877827326134	1.0	4.0	8.611305790582002e-14	5.3524035673083174e-12
90.0	924.0877827326134	2.0	1.0	1.0	1.0
90.0	924.0877827326134	2.0	2.0	1.0	1.0
90.0	924.0877827326134	2.0	3.0	1.0	1.0
90.0	924.0877827326134	2.0	4.0	1.0374985714170669e-13	8.154832361605876e-12
90.0	924.0877827326134	3.0	1.0	1.0	1.0
90.0	924.0877827326134	3.0	2.0	1.0	1.0
90.0	924.0877827326134	3.0	3.0	1.0	1.0
90.0	924.0877827326134	3.0	4.0	1.0358203700360401e-13	8.245504637990701e-12
90.0	924.0877827326134	4.0	1.0	1.0	1.0
90.0	924.0877827326134	4.0	2.0	1.0	1.0
90.0	924.0877827326134	4.0	3.0	1.0	1.0
90.0	924.0877827326134	4.0	4.0	1.0291657474198185e-13	8.257808258745582e-12
91.0	935.1870546203776	1.0	1.0	1.0	1.0
91.0	935.1870546203776	1.0	2.0	1.0	1.0
91.0	935.1870546203776	1.0	3.0	1.0	1.0
91.0	935.1870546203776	1.0	4.0	2.0606001755823283e-12	4.9867419590618035e-11
91.0	935.1870546203776	2.0	1.0	1.0	1.0
91.0	935.1870546203776	2.0	2.0	1.0	1.0
91.0	935.1870546203776	2.0	3.0	1.0	1.0
91.0	935.1870546203776	2.0	4.0	3.634251624104742e-12	7.213642826767339e-11
91.0	935.1870546203776	3.0	1.0	1.0	1.0
91.0	935.1870546203776	3.0	2.0	1.0	1.0
91.0	935.1870546203776	3.0	3.0	1.0	1.0
91.0	935.1870546203776	3.0	4.0	5.15111889866434e-12	9.284959075280081e-11
91.0	935.1870546203776	4.0	1.0	1.0	1.0
91.0	935.1870546203776	4.0	2.0	1.0	1.0
91.0	935.1870546203776	4.0	3.0	1.0	1.0
91.0	935.1870546203776	4.0	4.0	5.5308690900062374e-12	9.811083419865621e-11
92.0	946.2863265081418	1.0	1.0	1.0	1.0
92.0	946.2863265081418	1.0	2.0	1.0	1.0
92.0	946.2863265081418	1.0	3.0	1.0	1.0
92.0	946.2863265081418	1.0	4.0	2.088775238212206e-12	7.41363648050023e-11
92.0	946.2863265081418	2.0	1.0	1.0	1.0
92.0	946.2863265081418	2.0	2.0	1.0	1.0
92.0	946.2863265081418	2.0	3.0	1.0	1.0
92.0	946.2863265081418	2.0	4.0	5.342905877633309e-13	5.665681196341595e-11
92.0	946.2863265081418	3.0	1.0	1.0	1.0
92.0	946.2863265081418	3.0	2.0	1.0	1.0
92.0	946.2863265081418	3.0	3.0	1.0	1.0
92.0	946.2863265081418	3.0	4.0	2.7466432888073626e-13	5.349974712994172e-11
92.0	946.2863265081418	4.0	1.0	1.0	1.0
92.0	946.2863265081418	4.0	2.0	1.0	1.0
92.0	946.2863265081418	4.0	3.0	1.0	1.0
92.0	946.2863265081418	4.0	4.0	2.732644325243838e-13	5.350367131443047e-11
93.0	957.385598395906	1.0	1.0	1.0	1.0
93.0	957.385598395906	1.0	2.0	1.0	1.0
93.0	957.385598395906	1.0	3.0	1.0	1.0
