Iteration	Time[s]	Self-consistency iteration	Left active material domain potential relative norm[%]	Left active material domain concentration relative norm[%]	Electrolyte domain potential relative norm[%]	Electrolyte domain concentration relative norm[%]	Right active material domain potential relative norm[%]	Right active material domain concentration relative norm[%]
72.0	724.300888752858	3.0	1.4437158528331214e-05	9.943032659317155e-06	1.503286184222087e-05	0.00023598821695447738	4.246334463271067e-05	4.298182817035598e-05
73.0	735.4001606406222	1.0	1.0	1.0	1.0	1.0	1.0	1.0
73.0	735.4001606406222	2.0	1.0	1.0	1.0	1.0	1.0	1.0
73.0	735.4001606406222	3.0	7.822014061581181e-06	6.219176040918932e-06	8.23323365603861e-06	0.00012932053728475007	2.3149750957932287e-05	1.838626856593566e-05
74.0	746.4994325283864	1.0	1.0	1.0	1.0	1.0	1.0	1.0
74.0	746.4994325283864	2.0	1.0	1.0	1.0	1.0	1.0	1.0
74.0	746.4994325283864	3.0	4.442970352799179e-06	4.216988306463716e-06	4.734254887970616e-06	7.449431979426406e-05	1.3228728392738008e-05	5.939062075770783e-06
75.0	757.5987044161506	1.0	1.0	1.0	1.0	1.0	1.0	1.0
75.0	757.5987044161506	2.0	1.0	1.0	1.0	1.0	1.0	1.0
75.0	757.5987044161506	3.0	3.7310771752443652e-06	3.5397851144101304e-06	4.005020872517977e-06	6.303601944672197e-05	1.1218217919697463e-05	4.220665088114964e-06
76.0	768.6979763039147	1.0	1.0	1.0	1.0	1.0	1.0	1.0
76.0	768.6979763039147	2.0	1.0	1.0	1.0	1.0	1.0	1.0
76.0	768.6979763039147	3.0	4.25060454751708e-06	3.3763396061735758e-06	4.575538711419278e-06	7.184752103834697e-05	1.2972703504656562e-05	8.322287358556662e-06
77.0	779.7972481916789	1.0	1.0	1.0	1.0	1.0	1.0	1.0
77.0	779.7972481916789	2.0	1.0	1.0	1.0	1.0	1.0	1.0
77.0	779.7972481916789	3.0	3.5495409325153284e-06	2.6182414027953612e-06	3.84937059636224e-06	6.028549325338872e-05	1.0997533787652232e-05	1.0121114438483617e-05
78.0	790.8965200794431	1.0	1.0	1.0	1.0	1.0	1.0	1.0
78.0	790.8965200794431	2.0	1.0	1.0	1.0	1.0	1.0	1.0
78.0	790.8965200794431	3.0	2.259574954983935e-06	7.134506306274116e-07	2.4061124324583244e-06	3.7938117175129464e-05	6.986715886679301e-06	4.402373869736432e-06
79.0	801.9957919672073	1.0	1.0	1.0	1.0	1.0	1.0	1.0
79.0	801.9957919672073	2.0	1.0	1.0	1.0	1.0	1.0	1.0
79.0	801.9957919672073	3.0	1.5672020773861067e-05	7.6378774545182e-06	1.703445747771978e-05	0.0002673291461409588	4.89743799194142e-05	4.300488490150075e-05
80.0	813.0950638549715	1.0	1.0	1.0	1.0	1.0	1.0	1.0
80.0	813.0950638549715	2.0	1.0	1.0	1.0	1.0	1.0	1.0
80.0	813.0950638549715	3.0	3.421003742074181e-05	1.7247385559127403e-05	3.7509099464698653e-05	0.0005883527594386708	0.00010722768236189654	9.909214400572093e-05
80.0	813.0950638549715	4.0	1.3965104688825674e-05	9.449737757981007e-06	1.541228946883552e-05	0.00024213823663769797	4.388357432338242e-05	2.6417749283547864e-05
81.0	824.1943357427357	1.0	1.0	1.0	1.0	1.0	1.0	1.0
81.0	824.1943357427357	2.0	1.0	1.0	1.0	1.0	1.0	1.0
81.0	824.1943357427357	3.0	4.942863496861558e-05	2.498809509787374e-05	5.4620435657633696e-05	0.0008565969228341272	0.00015551169580996303	0.0001483223387077956
81.0	824.1943357427357	4.0	2.0224332451902465e-05	1.3741331422367616e-05	2.2498662396966922e-05	0.00035343108782833594	6.399467676394906e-05	3.8388349299679214e-05
82.0	835.2936076304999	1.0	1.0	1.0	1.0	1.0	1.0	1.0
82.0	835.2936076304999	2.0	1.0	1.0	1.0	1.0	1.0	1.0
82.0	835.2936076304999	3.0	5.81459859015854e-05	2.959596763118696e-05	6.475987996200919e-05	0.0010155703494166856	0.0001841453281751345	0.0001784020092658998
82.0	835.2936076304999	4.0	2.38410956420929e-05	1.6289453238518378e-05	2.6737831364017012e-05	0.00041997451812616045	7.612862137769423e-05	4.541318576540742e-05
83.0	846.3928795182641	1.0	1.0	1.0	1.0	1.0	1.0	1.0
83.0	846.3928795182641	2.0	1.0	1.0	1.0	1.0	1.0	1.0
83.0	846.3928795182641	3.0	6.01208357055024e-05	3.0881533537605783e-05	6.748375708682711e-05	0.0010584121770275488	0.0001922787851595035	0.00018769805367956693
83.0	846.3928795182641	4.0	2.4694229282873487e-05	1.699090782666959e-05	2.792187106864795e-05	0.0004385340477860809	7.97366042286427e-05	4.7406821608541055e-05
84.0	857.4921514060283	1.0	1.0	1.0	1.0	1.0	1.0	1.0
84.0	857.4921514060283	2.0	1.0	1.0	1.0	1.0	1.0	1.0
84.0	857.4921514060283	3.0	5.710295002804405e-05	2.9768378802272204e-05	6.45962914163089e-05	0.0010134621818481157	0.0001849616661176477	0.00017944679322481484
84.0	857.4921514060283	4.0	2.348704026686557e-05	1.6307563120113234e-05	2.6776714177437392e-05	0.00042053170158678864	7.680228544478952e-05	4.5653085100947426e-05
85.0	868.5914232937924	1.0	1.0	1.0	1.0	1.0	1.0	1.0
85.0	868.5914232937924	2.0	1.0	1.0	1.0	1.0	1.0	1.0
85.0	868.5914232937924	3.0	5.268152993288975e-05	2.8035928353508113e-05	6.006250741476175e-05	0.0009428001252532415	0.0001729445020309287	0.00016370824048137945
85.0	868.5914232937924	4.0	2.1691450653122034e-05	1.5229518180933217e-05	2.4936785011286586e-05	0.0003916283906731481	7.183768883246653e-05	4.2773303629187716e-05
86.0	879.6906951815566	1.0	1.0	1.0	1.0	1.0	1.0	1.0
86.0	879.6906951815566	2.0	1.0	1.0	1.0	1.0	1.0	1.0
86.0	879.6906951815566	3.0	5.1860773644406745e-05	2.8195483200233295e-05	5.959944200269072e-05	0.0009359799392139918	0.00017232536627177327	0.00015714543458503053
86.0	879.6906951815566	4.0	2.137309826625174e-05	1.5188646039941677e-05	2.4780157757889912e-05	0.00038914259086984506	7.162279314974511e-05	4.2672362554145154e-05
87.0	890.7899670693208	1.0	1.0	1.0	1.0	1.0	1.0	1.0
87.0	890.7899670693208	2.0	1.0	1.0	1.0	1.0	1.0	1.0
87.0	890.7899670693208	3.0	5.51570172674305e-05	3.049737919597082e-05	6.39099965301654e-05	0.0010039011475188409	0.00018536888292419555	0.0001638456126586203
87.0	890.7899670693208	4.0	2.2755598583543014e-05	1.636129056342259e-05	2.661312213349761e-05	0.0004178399291471794	7.714414496063373e-05	4.580079634623179e-05
88.0	901.889238957085	1.0	1.0	1.0	1.0	1.0	1.0	1.0
88.0	901.889238957085	2.0	1.0	1.0	1.0	1.0	1.0	1.0
88.0	901.889238957085	3.0	5.831187340740363e-05	3.269061732212176e-05	6.814086980771607e-05	0.0010703107197858395	0.00019831771157349695	0.00017212476329446727
88.0	901.889238957085	4.0	2.408776592276422e-05	1.751768780705585e-05	2.8422642148742e-05	0.00044608979851609086	8.267553090775269e-05	4.873500287916576e-05
89.0	912.9885108448492	1.0	1.0	1.0	1.0	1.0	1.0	1.0
89.0	912.9885108448492	2.0	1.0	1.0	1.0	1.0	1.0	1.0
89.0	912.9885108448492	3.0	5.8446555291761794e-05	3.3222517331339545e-05	6.889588701252045e-05	0.0010819346419368124	0.00020142849938053106	0.00017244062078646124
89.0	912.9885108448492	4.0	2.4176825865599507e-05	1.779093257680866e-05	2.8787531980208133e-05	0.0004516028053791409	8.410881623488922e-05	4.908999459897503e-05
90.0	924.0877827326134	1.0	1.0	1.0	1.0	1.0	1.0	1.0
90.0	924.0877827326134	2.0	1.0	1.0	1.0	1.0	1.0	1.0
90.0	924.0877827326134	3.0	5.542659926737233e-05	3.199713661055288e-05	6.592161831436113e-05	0.0010348867494575638	0.00019388713905953974	0.0001632756296079599
90.0	924.0877827326134	4.0	2.2960177755681665e-05	1.7109619542531614e-05	2.7592195303461208e-05	0.0004326068571733654	8.105608116438254e-05	4.6754913433262175e-05
91.0	935.1870546203776	1.0	1.0	1.0	1.0	1.0	1.0	1.0
91.0	935.1870546203776	2.0	1.0	1.0	1.0	1.0	1.0	1.0
91.0	935.1870546203776	3.0	4.969951460182703e-05	2.921228352380115e-05	5.965323690826675e-05	0.0009360797190504685	0.00017673792056217442	0.0001457154943901802
91.0	935.1870546203776	4.0	2.0617540274793294e-05	1.557399610608272e-05	2.5010415660468267e-05	0.00039187342433589595	7.393830713094348e-05	4.210760930352465e-05
92.0	946.2863265081418	1.0	1.0	1.0	1.0	1.0	1.0	1.0
92.0	946.2863265081418	2.0	1.0	1.0	1.0	1.0	1.0	1.0
92.0	946.2863265081418	3.0	4.181389769849099e-05	2.5117751136098897e-05	5.066318092223246e-05	0.0007945798475800828	0.0001513463122340938	0.00012133597875207987
92.0	946.2863265081418	4.0	1.7372336740530983e-05	1.3318115536543625e-05	2.1275801277017758e-05	0.0003331117609707311	6.33365036537177e-05	3.55727772046075e-05
93.0	957.385598395906	1.0	1.0	1.0	1.0	1.0	1.0	1.0
93.0	957.385598395906	2.0	1.0	1.0	1.0	1.0	1.0	1.0
93.0	957.385598395906	3.0	3.289767586668161e-05	2.02929560404428e-05	4.0250818081175437e-05	0.0006308472981512642	0.00012124978546511705	9.372757891715418e-05
93.0	957.385598395906	4.0	1.3690263482616558e-05	1.0665968951932753e-05	1.6930133297228682e-05	0.00026484959581847843	5.0757414737353823e-05	2.805534880241955e-05
94.0	968.4848702836701	1.0	1.0	1.0	1.0	1.0	1.0	1.0
94.0	968.4848702836701	2.0	1.0	1.0	1.0	1.0	1.0	1.0
94.0	968.4848702836701	3.0	2.4633042200915952e-05	1.5679642410224158e-05	3.0446185503397758e-05	0.0004767697670128063	9.242040050778349e-05	6.840639622511559e-05
95.0	979.5841421714343	1.0	1.0	1.0	1.0	1.0	1.0	1.0
95.0	979.5841421714343	2.0	1.0	1.0	1.0	1.0	1.0	1.0
95.0	979.5841421714343	3.0	1.9082338303739854e-05	1.2772092839702598e-05	2.3850838996008278e-05	0.00037304291783013223	7.285609134782798e-05	5.073685166074714e-05
96.0	990.6834140591985	1.0	1.0	1.0	1.0	1.0	1.0	1.0
96.0	990.6834140591985	2.0	1.0	1.0	1.0	1.0	1.0	1.0
96.0	990.6834140591985	3.0	1.412981948379083e-05	9.863239250135625e-06	1.7856859553500835e-05	0.0002789334408988035	5.4861420485083346e-05	3.644610384734547e-05
97.0	1001.7826859469627	1.0	1.0	1.0	1.0	1.0	1.0	1.0
97.0	1001.7826859469627	2.0	1.0	1.0	1.0	1.0	1.0	1.0
97.0	1001.7826859469627	3.0	1.051160039712928e-05	7.698486815316484e-06	1.3438172780512712e-05	0.000209597212526622	4.149831183581579e-05	2.6319995585029375e-05
98.0	1012.8819578347269	1.0	1.0	1.0	1.0	1.0	1.0	1.0
98.0	1012.8819578347269	2.0	1.0	1.0	1.0	1.0	1.0	1.0
98.0	1012.8819578347269	3.0	7.827303270127445e-06	6.082024628458769e-06	1.0130258224387973e-05	0.00015772313371914258	3.14224454643657e-05	1.8934524874946825e-05
99.0	1023.9812297224911	1.0	1.0	1.0	1.0	1.0	1.0	1.0
99.0	1023.9812297224911	2.0	1.0	1.0	1.0	1.0	1.0	1.0
99.0	1023.9812297224911	3.0	5.691857770643867e-06	4.680043500994361e-06	7.457953015100825e-06	0.00011589576806988177	2.3232724138004965e-05	1.3319610948405743e-05
100.0	1035.0805016102552	1.0	1.0	1.0	1.0	1.0	1.0	1.0
100.0	1035.0805016102552	2.0	1.0	1.0	1.0	1.0	1.0	1.0
100.0	1035.0805016102552	3.0	3.6396413765255225e-06	2.960584710225128e-06	4.811192842969332e-06	7.468400187711391e-05	1.5093152463820866e-05	8.55735704727904e-06
101.0	1046.1797734980194	1.0	1.0	1.0	1.0	1.0	1.0	1.0
101.0	1046.1797734980194	2.0	1.0	1.0	1.0	1.0	1.0	1.0
101.0	1046.1797734980194	3.0	1.8190912407014192e-06	1.3227325408977058e-06	2.4138865895493142e-06	3.7482901626838665e-05	7.658016627561404e-06	4.545291781219334e-06
102.0	1057.2790453857835	1.0	1.0	1.0	1.0	1.0	1.0	1.0
102.0	1057.2790453857835	2.0	1.0	1.0	1.0	1.0	1.0	1.0
102.0	1057.2790453857835	3.0	9.619650781276286e-09	3.972815504042177e-07	4.973804143029135e-08	1.1660871846268146e-06	1.997826564903115e-08	7.31884137902924e-07
103.0	1068.3783172735477	1.0	1.0	1.0	1.0	1.0	1.0	1.0
103.0	1068.3783172735477	2.0	1.0	1.0	1.0	1.0	1.0	1.0
103.0	1068.3783172735477	3.0	1.65873048166911e-06	1.9340348767812375e-06	2.3131483652779775e-06	3.5522836583160375e-05	7.259906139755227e-06	2.8336340411176956e-06
104.0	1079.477589161312	1.0	1.0	1.0	1.0	1.0	1.0	1.0
104.0	1079.477589161312	2.0	1.0	1.0	1.0	1.0	1.0	1.0
104.0	1079.477589161312	3.0	2.8357694299244365e-06	2.7061655353901697e-06	3.940119930765216e-06	6.0629137375142456e-05	1.2595575546021309e-05	5.704006231739843e-06
105.0	1090.5768610490761	1.0	1.0	1.0	1.0	1.0	1.0	1.0
105.0	1090.5768610490761	2.0	1.0	1.0	1.0	1.0	1.0	1.0
105.0	1090.5768610490761	3.0	3.964425583543304e-06	3.3793852821131225e-06	5.52845332096642e-06	8.509703244633249e-05	1.789928056685217e-05	8.499696156650285e-06
106.0	1101.6761329368403	1.0	1.0	1.0	1.0	1.0	1.0	1.0
106.0	1101.6761329368403	2.0	1.0	1.0	1.0	1.0	1.0	1.0
106.0	1101.6761329368403	3.0	5.169479037500897e-06	4.114525645879704e-06	7.257519881904507e-06	0.00011165427487144601	2.3745021386326565e-05	1.1414238078709378e-05
107.0	1112.7754048246045	1.0	1.0	1.0	1.0	1.0	1.0	1.0
107.0	1112.7754048246045	2.0	1.0	1.0	1.0	1.0	1.0	1.0
107.0	1112.7754048246045	3.0	6.536305132229208e-06	5.023367178416323e-06	9.257117519166556e-06	0.00014225299478257128	3.0563432929381674e-05	1.4585144405354152e-05
108.0	1123.8746767123687	1.0	1.0	1.0	1.0	1.0	1.0	1.0
108.0	1123.8746767123687	2.0	1.0	1.0	1.0	1.0	1.0	1.0
108.0	1123.8746767123687	3.0	8.079692388717426e-06	6.121931656656868e-06	1.1557602023914882e-05	0.0001773232096838471	3.847876919483889e-05	1.8045639598865665e-05
109.0	1134.9739486001329	1.0	1.0	1.0	1.0	1.0	1.0	1.0
109.0	1134.9739486001329	2.0	1.0	1.0	1.0	1.0	1.0	1.0
109.0	1134.9739486001329	3.0	9.766973717158923e-06	7.372805153788492e-06	1.4120075579813252e-05	0.00021623976952027583	4.7392917519140454e-05	2.174465265378749e-05
110.0	1146.073220487897	1.0	1.0	1.0	1.0	1.0	1.0	1.0
110.0	1146.073220487897	2.0	1.0	1.0	1.0	1.0	1.0	1.0
110.0	1146.073220487897	3.0	1.1533525016933499e-05	8.724424989366452e-06	1.685809560186187e-05	0.0002576494217498888	5.704161800035013e-05	2.5552796583860162e-05
111.0	1157.1724923756612	1.0	1.0	1.0	1.0	1.0	1.0	1.0
111.0	1157.1724923756612	2.0	1.0	1.0	1.0	1.0	1.0	1.0
111.0	1157.1724923756612	3.0	1.3303141129872104e-05	1.0118442051377847e-05	1.9664410412618915e-05	0.00029988944587090754	6.70812213591582e-05	2.9312088731281135e-05
112.0	1168.2717642634254	1.0	1.0	1.0	1.0	1.0	1.0	1.0
112.0	1168.2717642634254	2.0	1.0	1.0	1.0	1.0	1.0	1.0
112.0	1168.2717642634254	3.0	1.5033610189752958e-05	1.1520596139572756e-05	2.2477597252563864e-05	0.00034200762201286593	7.731554983973662e-05	3.293617745491628e-05
113.0	1179.3710361511896	1.0	1.0	1.0	1.0	1.0	1.0	1.0
113.0	1179.3710361511896	2.0	1.0	1.0	1.0	1.0	1.0	1.0
113.0	1179.3710361511896	3.0	1.6731875703487876e-05	1.2933749428288244e-05	2.5307776678002586e-05	0.0003841450374218921	8.779088579819566e-05	3.643718750595768e-05
114.0	1190.4703080389538	1.0	1.0	1.0	1.0	1.0	1.0	1.0
114.0	1190.4703080389538	2.0	1.0	1.0	1.0	1.0	1.0	1.0
114.0	1190.4703080389538	3.0	1.842247739870245e-05	1.4376740034567247e-05	2.8192758744574274e-05	0.00042685812820493946	9.865105277759288e-05	3.985585443942423e-05
115.0	1201.569579926718	1.0	1.0	1.0	1.0	1.0	1.0	1.0
115.0	1201.569579926718	2.0	1.0	1.0	1.0	1.0	1.0	1.0
115.0	1201.569579926718	3.0	2.008910858460288e-05	1.58396005978127e-05	3.110927605121666e-05	0.00046977170628494845	0.00010982781786803053	4.314067858012323e-05
116.0	1212.6688518144822	1.0	1.0	1.0	1.0	1.0	1.0	1.0
116.0	1212.6688518144822	2.0	1.0	1.0	1.0	1.0	1.0	1.0
116.0	1212.6688518144822	3.0	2.169171200792295e-05	1.72923150344261e-05	3.399574538630952e-05	0.0005119352551380577	0.0001211150480578097	4.619942581480132e-05
116.0	1212.6688518144822	4.0	9.062214990075065e-06	9.685146555867295e-06	1.4509482445573818e-05	0.00021678296355771596	5.0729669518647007e-05	1.5483062610303607e-05
117.0	1223.7681237022464	1.0	1.0	1.0	1.0	1.0	1.0	1.0
117.0	1223.7681237022464	2.0	1.0	1.0	1.0	1.0	1.0	1.0
117.0	1223.7681237022464	3.0	2.2297111804826116e-05	1.7678708560209088e-05	3.533239719595433e-05	0.0005307381696655364	0.00012717832097133036	4.7492658804576944e-05
117.0	1223.7681237022464	4.0	9.289621147136386e-06	1.0049076489509887e-05	1.5063805926580585e-05	0.0002243184387545864	5.3128286693697344e-05	1.569238049323829e-05
118.0	1234.8673955900106	1.0	1.0	1.0	1.0	1.0	1.0	1.0
118.0	1234.8673955900106	2.0	1.0	1.0	1.0	1.0	1.0	1.0
118.0	1234.8673955900106	3.0	2.3573914337240313e-05	1.8891195305935357e-05	3.781274132741006e-05	0.0005662855409917264	0.00013742990109544306	4.9768182790255075e-05
118.0	1234.8673955900106	4.0	9.799018263316637e-06	1.076120000046937e-05	1.6099810508396675e-05	0.0002388840075118422	5.7279258811074736e-05	1.6335873542870074e-05
119.0	1245.9666674777748	1.0	1.0	1.0	1.0	1.0	1.0	1.0
119.0	1245.9666674777748	2.0	1.0	1.0	1.0	1.0	1.0	1.0
119.0	1245.9666674777748	3.0	2.4742985587960388e-05	2.006834102863158e-05	4.018266148419179e-05	0.0005998523527086452	0.00014749464583339284	5.172472190927906e-05
119.0	1245.9666674777748	4.0	1.0258830745977378e-05	1.144367415686929e-05	1.708214165314112e-05	0.00025249232025264444	6.131824420362664e-05	1.6865853427681215e-05
120.0	1257.065939365539	1.0	1.0	1.0	1.0	1.0	1.0	1.0
120.0	1257.065939365539	2.0	1.0	1.0	1.0	1.0	1.0	1.0
120.0	1257.065939365539	3.0	2.5769372450387003e-05	2.1165947963626326e-05	4.237940422791882e-05	0.0006305047565521534	0.00015714729261952386	5.331118585885624e-05
120.0	1257.065939365539	4.0	1.065399113021704e-05	1.2076957608187919e-05	1.7983380532133097e-05	0.00026473748197332765	6.51460250374442e-05	1.7260529249335693e-05
121.0	1268.1652112533031	1.0	1.0	1.0	1.0	1.0	1.0	1.0
121.0	1268.1652112533031	2.0	1.0	1.0	1.0	1.0	1.0	1.0
121.0	1268.1652112533031	3.0	2.6673858741268538e-05	2.2196989053054577e-05	4.443169806966444e-05	0.0006586677856847214	0.0001664925721519491	5.4576269938987986e-05
121.0	1268.1652112533031	4.0	1.099291739268834e-05	1.266856723450802e-05	1.8814885997089924e-05	0.0002757896690642661	6.880201861874088e-05	1.7535885392265744e-05
122.0	1279.2644831410673	1.0	1.0	1.0	1.0	1.0	1.0	1.0
122.0	1279.2644831410673	2.0	1.0	1.0	1.0	1.0	1.0	1.0
122.0	1279.2644831410673	3.0	2.748249540121052e-05	2.318171398656871e-05	4.637911484518508e-05	0.0006849188712484626	0.0001756805003996553	5.558033088452129e-05
122.0	1279.2644831410673	4.0	1.128616660849868e-05	1.3229295126530097e-05	1.959231880928196e-05	0.000285881424359996	7.234368321108266e-05	1.771213467283413e-05
123.0	1290.3637550288315	1.0	1.0	1.0	1.0	1.0	1.0	1.0
123.0	1290.3637550288315	2.0	1.0	1.0	1.0	1.0	1.0	1.0
123.0	1290.3637550288315	3.0	2.822282732989857e-05	2.4142922705597204e-05	4.826602741529897e-05	0.0007098976906571241	0.0001848904418476936	5.6381097967938735e-05
123.0	1290.3637550288315	4.0	1.1544809928739092e-05	1.3771321304492987e-05	2.0333070742128965e-05	0.00029526880951176617	7.583915179896312e-05	1.7807864885868816e-05
124.0	1299.243172539043	1.0	1.0	1.0	1.0	1.0	1.0	1.0
124.0	1299.243172539043	2.0	1.0	1.0	1.0	1.0	1.0	1.0
124.0	1299.243172539043	3.0	2.3470304700482995e-05	1.976828041090567e-05	4.049423410818933e-05	0.0005099949500029184	0.00015608506675442377	3.993441893573039e-05
124.0	1299.243172539043	4.0	9.53311678285011e-06	1.1114704943176894e-05	1.6926348453859673e-05	0.00021014787936602443	6.356506473725414e-05	1.2690820640756039e-05
125.0	1306.346706547212	1.0	1.0	1.0	1.0	1.0	1.0	1.0
125.0	1306.346706547212	2.0	1.0	1.0	1.0	1.0	1.0	1.0
125.0	1306.346706547212	3.0	1.9414200649799894e-05	1.600110134323359e-05	3.372046863479525e-05	0.00036033578585169983	0.00013065473859107498	2.8258087842023958e-05
126.0	1312.0295337537473	1.0	1.0	1.0	1.0	1.0	1.0	1.0
126.0	1312.0295337537473	2.0	1.0	1.0	1.0	1.0	1.0	1.0
126.0	1312.0295337537473	3.0	1.6866494563970022e-05	1.3821231318062944e-05	2.9482826989420944e-05	0.000264897918497136	0.00011459435269867251	2.084479685112369e-05
127.0	1316.5757955189754	1.0	1.0	1.0	1.0	1.0	1.0	1.0
127.0	1316.5757955189754	2.0	1.0	1.0	1.0	1.0	1.0	1.0
127.0	1316.5757955189754	3.0	1.408736880220537e-05	1.1234262485331078e-05	2.4711671344466677e-05	0.00018551563647313556	9.641921343352183e-05	1.4955563080789682e-05
128.0	1320.212804931158	1.0	1.0	1.0	1.0	1.0	1.0	1.0
128.0	1320.212804931158	2.0	1.0	1.0	1.0	1.0	1.0	1.0
128.0	1320.212804931158	3.0	1.1698570085613902e-05	9.027918613994644e-06	2.0563511207340642e-05	0.00012822407483444273	8.052728510703187e-05	1.0697907759673702e-05
129.0	1323.1224124609041	1.0	1.0	1.0	1.0	1.0	1.0	1.0
129.0	1323.1224124609041	2.0	1.0	1.0	1.0	1.0	1.0	1.0
129.0	1323.1224124609041	3.0	9.668740471215132e-06	7.186776991143492e-06	1.7010255372916923e-05	8.765568820837931e-05	6.684718695134182e-05	7.627330515842038e-06
130.0	1325.8972304328452	1.0	1.0	1.0	1.0	1.0	1.0	1.0
130.0	1325.8972304328452	2.0	1.0	1.0	1.0	1.0	1.0	1.0
130.0	1325.8972304328452	3.0	9.360423782678266e-06	6.892537264208652e-06	1.6513019550892903e-05	8.15909203195459e-05	6.512695393644431e-05	7.14388771394853e-06
131.0	1328.6720484047862	1.0	1.0	1.0	1.0	1.0	1.0	1.0
131.0	1328.6720484047862	2.0	1.0	1.0	1.0	1.0	1.0	1.0
131.0	1328.6720484047862	3.0	9.579187150955833e-06	7.074080903097853e-06	1.6960105008782567e-05	8.368309061224037e-05	6.711575568749236e-05	7.280460756281574e-06
132.0	1331.4468663767273	1.0	1.0	1.0	1.0	1.0	1.0	1.0
132.0	1331.4468663767273	2.0	1.0	1.0	1.0	1.0	1.0	1.0
132.0	1331.4468663767273	3.0	9.843061655614623e-06	7.300512470505189e-06	1.7492346459128745e-05	8.618020541423538e-05	6.945328927216848e-05	7.444672680110537e-06
133.0	1334.2216843486683	1.0	1.0	1.0	1.0	1.0	1.0	1.0
133.0	1334.2216843486683	2.0	1.0	1.0	1.0	1.0	1.0	1.0
133.0	1334.2216843486683	3.0	1.0120689810798236e-05	7.540834618504869e-06	1.8053484778219972e-05	8.880915642121357e-05	7.192379860173159e-05	7.616583029515083e-06
134.0	1336.9965023206094	1.0	1.0	1.0	1.0	1.0	1.0	1.0
134.0	1336.9965023206094	2.0	1.0	1.0	1.0	1.0	1.0	1.0
134.0	1336.9965023206094	3.0	1.0402829914552484e-05	7.787446451926833e-06	1.8627169298140255e-05	9.14895444076045e-05	7.446407301879947e-05	7.78976710628394e-06
135.0	1339.7713202925504	1.0	1.0	1.0	1.0	1.0	1.0	1.0
135.0	1339.7713202925504	2.0	1.0	1.0	1.0	1.0	1.0	1.0
135.0	1339.7713202925504	3.0	1.0689348513728687e-05	8.039728453511637e-06	1.921322171538844e-05	9.422059191418431e-05	7.707488750476299e-05	7.964389982352257e-06
136.0	1342.5461382644914	1.0	1.0	1.0	1.0	1.0	1.0	1.0
136.0	1342.5461382644914	2.0	1.0	1.0	1.0	1.0	1.0	1.0
136.0	1342.5461382644914	3.0	1.0973492766650045e-05	8.292053279306275e-06	1.9799521057315856e-05	9.69432360790891e-05	7.970895767606687e-05	8.136003352929528e-06
137.0	1345.3209562364325	1.0	1.0	1.0	1.0	1.0	1.0	1.0
137.0	1345.3209562364325	2.0	1.0	1.0	1.0	1.0	1.0	1.0
137.0	1345.3209562364325	3.0	1.1251625395784848e-05	8.540136133175085e-06	2.0379279524622767e-05	9.962531989904196e-05	8.234055297165088e-05	8.302533704411424e-06
138.0	1348.0957742083735	1.0	1.0	1.0	1.0	1.0	1.0	1.0
138.0	1348.0957742083735	2.0	1.0	1.0	1.0	1.0	1.0	1.0
138.0	1348.0957742083735	3.0	1.1523071636022173e-05	8.783260385398942e-06	2.095118960859627e-05	0.00010226060859302126	8.496477500027642e-05	8.463550626167652e-06
139.0	1350.8705921803146	1.0	1.0	1.0	1.0	1.0	1.0	1.0
139.0	1350.8705921803146	2.0	1.0	1.0	1.0	1.0	1.0	1.0
139.0	1350.8705921803146	3.0	1.1788452893831461e-05	9.022218584782012e-06	2.1516330145583203e-05	0.00010485429821348678	8.758652900813626e-05	8.619412124894602e-06
140.0	1353.6454101522556	1.0	1.0	1.0	1.0	1.0	1.0	1.0
140.0	1353.6454101522556	2.0	1.0	1.0	1.0	1.0	1.0	1.0
140.0	1353.6454101522556	3.0	1.2055423671339574e-05	9.265060698456727e-06	2.208890017075027e-05	0.00010747400066572864	9.026300761931094e-05	8.775153637143065e-06
141.0	1356.4202281241967	1.0	1.0	1.0	1.0	1.0	1.0	1.0
141.0	1356.4202281241967	2.0	1.0	1.0	1.0	1.0	1.0	1.0
141.0	1356.4202281241967	3.0	1.231924554608724e-05	9.51308376232414e-06	2.2660955720858932e-05	0.00011007748762641327	9.29592451769493e-05	8.92622487256731e-06
142.0	1359.1950460961377	1.0	1.0	1.0	1.0	1.0	1.0	1.0
142.0	1359.1950460961377	2.0	1.0	1.0	1.0	1.0	1.0	1.0
142.0	1359.1950460961377	3.0	1.257392121277633e-05	9.76016318090251e-06	2.322130523316688e-05	0.0001126110716989588	9.563037011456565e-05	9.069079114377393e-06
143.0	1361.9698640680788	1.0	1.0	1.0	1.0	1.0	1.0	1.0
143.0	1361.9698640680788	2.0	1.0	1.0	1.0	1.0	1.0	1.0
143.0	1361.9698640680788	3.0	1.281842172320839e-05	1.0000243060089382e-05	2.3767063912599098e-05	0.00011506463819972689	9.826801636890561e-05	9.20454010444137e-06
144.0	1364.7446820400198	1.0	1.0	1.0	1.0	1.0	1.0	1.0
144.0	1364.7446820400198	2.0	1.0	1.0	1.0	1.0	1.0	1.0
144.0	1364.7446820400198	3.0	1.3053094055173779e-05	1.0238572378282018e-05	2.4299567556183073e-05	0.00011744117170523768	0.00010087388174993112	9.331497227582764e-06
145.0	1367.5195000119609	1.0	1.0	1.0	1.0	1.0	1.0	1.0
