Iteration	Time[s]	CPU time from beginning(all solves)[s]	CPU time from beginning(all solves) x core[s]	CPU time from beginning(all solves) x core and per dof[s]	CPU time from beginning(problem)[s]	CPU time from beginning(problem) x core[s]	CPU time from beginning(problem) x core and per dof[s]	CPU time from beginning(problem+post-p.)[s]	CPU time from beginning(problem+post-p.) x core[s]	CPU time from beginning(problem+post-p.) x core and per dof[s]
158	1403.5921336471945	4538.8872447013855	163399.94080924988	0.11991142461960756	5628.942333221436	202641.92399597168	0.14870924477495073	6121.571449041367	220376.5721654892	0.16172385736662176
159	1406.3669516191355	4564.7434849739075	164330.76545906067	0.1205945124425105	5660.996662139893	203795.87983703613	0.14955607793881148	6158.055381059647	221689.99371814728	0.16268771481188965
160	1409.1417695910766	4589.478578090668	165221.22881126404	0.12124798103378072	5691.901935100555	204908.46966362	0.15037255455723755	6192.026698112488	222912.96113204956	0.16358519227814877
161	1411.9165875630176	4614.509749174118	166122.35097026825	0.1219092716150829	5723.106991291046	206031.85168647766	0.1511969510538689	6226.361882209778	224149.027759552	0.16449228263261592
162	1414.6914055349587	4638.885526895523	166999.87896823883	0.122553247566721	5753.666542291641	207131.99552249908	0.15200429415332456	6259.973218202591	225359.03585529327	0.16538024987325878
163	1417.4662235068997	4664.342123031616	167916.31642913818	0.12322577731775379	5785.295852422714	208270.6506872177	0.1528398988804479	6294.675708293915	226608.32549858093	0.16629704396845385
164	1420.2410414788408	4688.406630277634	168782.6386899948	0.12386152991328421	5815.535249233246	209359.26897239685	0.1536387839277514	6327.974458217621	227807.08049583435	0.16717675309673521
165	1423.0158594507818	4713.632659435272	169690.7757396698	0.12452796838833542	5847.035217285156	210493.26782226562	0.1544709716074489	6362.543944358826	229051.58199691772	0.16809003340269538
166	1425.7906774227229	4738.883542776108	170599.80753993988	0.12519506347818102	5878.456185340881	211624.42267227173	0.15530107221126707	6397.019246339798	230292.69286823273	0.16900082548715517
167	1428.565495394664	4766.104398965836	171579.75836277008	0.12591420265681696	5911.900839328766	212828.43021583557	0.1561846359328111	6433.533720254898	231607.21392917633	0.16996548980912232
168	1431.340313366605	4791.757779836655	172503.28007411957	0.12659193120143333	5943.8398241996765	213978.23367118835	0.15702842185881	6468.55536031723	232867.9929714203	0.17089071542632436
169	1434.115131338546	4817.427594661713	173427.39340782166	0.127270093909482	5975.682686328888	215124.57670783997	0.15786966834853872	6503.508612394333	234126.31004619598	0.1718141343230036
170	1436.889949310487	4842.2993495464325	174322.77658367157	0.12792717292471817	6006.727447271347	216242.1881017685	0.158689830055779	6537.637049436569	235354.9337797165	0.17271576269250155
