Interface	Time step	Time[s]	Property	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Left interface	30	258.13146946676204	Exchange current density io	[A.m-2]	1.8963788593570146	3.137708746373065	2.7405219969082397	3.3932204852690604	0.139105119108274	4.433334332546581	1.2413298870160505	65.45790578138671
Left interface	30	258.13146946676204	Faraday current	[A.m-2]	2.130228874652989	2.1512200474950247	0.2509734405167537	4.54782478409873	1.0412853757261886	48.404410182896314	0.020991172842035777	0.9853951888364675
Left interface	30	258.13146946676204	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	30	258.13146946676204	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	30	258.13146946676204	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	30	258.13146946676204	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	30	258.13146946676204	Intercalation fraction	[]	0.04	0.24407820077323597	0.21210706334435578	0.2876353959550011	0.01285322718691444	5.266028324608922	0.20407820077323596	510.1955019330899
Right interface	30	258.13146946676204	Normalized concentration	[]	1.0	0.7840511997409929	0.7352504948314205	0.8878044980349649	0.046005139902897056	5.867619349105595	-0.2159488002590071	-21.594880025900707
Right interface	30	258.13146946676204	Solid potential vs Li.	[V]	-3.346647603707168	-3.572869648562028	-3.5728859972828273	-3.572861361055451	7.580673632087443e-06	0.00021217324945337524	-3.572869648562028	0.0
Right interface	30	258.13146946676204	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.684565491762885	-3.6863671402574516	-3.680910532795015	0.0016611505065985488	0.04508402714817179	-0.004408265136380596	0.11978469573218553
Right interface	30	258.13146946676204	Open circuit voltage	[V]	0.3563413361105917	0.12394401623663698	0.11471290518041843	0.1358198070170472	0.003859398219074795	3.1138237538683082	-0.23239731987395473	-65.21761477647641
Right interface	30	258.13146946676204	Potential jump phis-phie	[V]	0.3335096229193364	0.11169584320085818	0.10804912492114216	0.11348124579594265	0.0016547483033842454	1.4814770684067242	-0.2218137797184782	-66.50895940478657
Right interface	30	258.13146946676204	Overpotential	[V]	-0.02283171319125532	-0.012248173035778796	-0.02234463855017521	-0.006525662816691646	0.0033836494704845513	27.625748432851097	0.010583540155476525	-46.35455984761618
Right interface	30	258.13146946676204	Exchange current density io	[A.m-2]	2.3612877842397775	4.579581567138272	4.224340409992603	5.136887576694701	0.18893453255069437	4.125585051403668	2.218293782898494	93.94423660276883
Right interface	30	258.13146946676204	Faraday current	[A.m-2]	-2.1302288746529743	-2.161025939435203	-3.8686983917721633	-1.132939728280247	0.5731937379703194	26.524148901244885	-0.030797064782228656	1.445716239633906
Right interface	30	258.13146946676204	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	30	258.13146946676204	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	30	258.13146946676204	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	30	258.13146946676204	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	31	269.23074135452623	Intercalation fraction	[]	0.92	0.7179530784610514	0.6785350440910524	0.7711721799419321	0.019794985213391316	2.757141909025909	-0.20204692153894865	-21.961621906407462
Left interface	31	269.23074135452623	Normalized concentration	[]	1.0	1.2969203832706029	1.0662795452440212	1.4225523883973352	0.11062342148974016	8.52970027433508	0.2969203832706029	29.69203832706029
Left interface	31	269.23074135452623	Solid potential vs Li.	[V]	0.0	0.09676076814696957	0.0966797614898276	0.09692273825339104	7.471712798909789e-05	0.07721841136648513	0.09676076814696957	0.0
Left interface	31	269.23074135452623	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.669386642932644	-3.6754379798199195	-3.666269479562607	0.0028133893103154664	0.0766719232418351	0.010770583693860747	-0.29266640066174116
Left interface	31	269.23074135452623	Open circuit voltage	[V]	3.6521722120294307	3.7487390292049354	3.728173378237721	3.770021594054351	0.008926419199521442	0.23811791458352422	0.09656681717550475	2.644092654158954
Left interface	31	269.23074135452623	Potential jump phis-phie	[V]	3.6801572266265046	3.766147411079614	3.763167967267878	3.772118235098483	0.0027500709046827223	0.07302079829887433	0.08599018445310946	2.33658996498729
Left interface	31	269.23074135452623	Overpotential	[V]	0.02798501459707392	0.017408381874678074	0.002052043629720224	0.03947983407501088	0.008680778452407814	49.86551027487927	-0.010576632722395847	-37.79391533174947
Left interface	31	269.23074135452623	Exchange current density io	[A.m-2]	1.8963788593570146	3.153233973547369	2.754588377715943	3.4090060661809205	0.1397434146509957	4.431748986066683	1.2568551141903546	66.27658328866329
Left interface	31	269.23074135452623	Faraday current	[A.m-2]	2.130228874652989	2.142045485488222	0.23687618508291602	4.5817332172441585	1.0618487323460521	49.5717172926434	0.01181661083523311	0.5547108564640979
Left interface	31	269.23074135452623	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	31	269.23074135452623	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	31	269.23074135452623	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	31	269.23074135452623	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	31	269.23074135452623	Intercalation fraction	[]	0.04	0.250908031115743	0.21771627277298325	0.29742231378919776	0.013552717760639911	5.401468299110797	0.210908031115743	527.2700777893575
Right interface	31	269.23074135452623	Normalized concentration	[]	1.0	0.7841883513725701	0.735662334350115	0.8876065541305465	0.045804875926792527	5.841055385051302	-0.21581164862742985	-21.581164862742984
Right interface	31	269.23074135452623	Solid potential vs Li.	[V]	-3.346647603707168	-3.574531957213029	-3.5745483495111072	-3.5745236232672113	7.6105020173455355e-06	0.00021290904958866974	-3.574531957213029	0.0
Right interface	31	269.23074135452623	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6845637421257664	-3.686355259263077	-3.6809200598552314	0.001654036522703487	0.04489097321869671	-0.004406515499261854	0.11973715327649687
Right interface	31	269.23074135452623	Open circuit voltage	[V]	0.3563413361105917	0.12204658106930692	0.11360031629115885	0.13325591785682067	0.003610706063703892	2.9584655564038047	-0.23429475504128477	-65.75009163926202
Right interface	31	269.23074135452623	Potential jump phis-phie	[V]	0.3335096229193364	0.11003178491273687	0.10639638855094491	0.11180701213517952	0.0016476085064498446	1.4973932375599623	-0.22347783800659954	-67.00791301024934
Right interface	31	269.23074135452623	Overpotential	[V]	-0.02283171319125532	-0.012014796156570043	-0.021452623953618466	-0.006661525649807487	0.0031256481906722557	26.014991431736107	0.010816917034685278	-47.37672089726592
Right interface	31	269.23074135452623	Exchange current density io	[A.m-2]	2.3612877842397775	4.622469125232783	4.265392511829103	5.186968524106023	0.19191714728578152	4.1518318908429	2.2611813409930055	95.76051492262297
Right interface	31	269.23074135452623	Faraday current	[A.m-2]	-2.1302288746529743	-2.1391985139151157	-3.7487172871296113	-1.1671590124735092	0.532769931103727	24.905118792769855	-0.008969639262141449	0.4210645799082341
Right interface	31	269.23074135452623	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	31	269.23074135452623	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	31	269.23074135452623	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	31	269.23074135452623	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	32	280.3300132422904	Intercalation fraction	[]	0.92	0.7139602750968813	0.6759046725100496	0.7664772152776459	0.019333364542835713	2.7079047976741086	-0.20603972490311873	-22.39562227207812
Left interface	32	280.3300132422904	Normalized concentration	[]	1.0	1.2969362648940905	1.0660841342522582	1.4227838699446724	0.11076675807129573	8.54064776115587	0.29693626489409053	29.693626489409052
Left interface	32	280.3300132422904	Solid potential vs Li.	[V]	0.0	0.098475130452441	0.09839427711810789	0.09863696991534265	7.462602163934475e-05	0.0757815920593126	0.098475130452441	0.0
Left interface	32	280.3300132422904	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.669387651107019	-3.6754448959545742	-3.6662652437507273	0.0028170534463865314	0.07677175905730903	0.010769575519485652	-0.29263900578937535
Left interface	32	280.3300132422904	Open circuit voltage	[V]	3.6521722120294307	3.750600350560763	3.7297452962877062	3.7718480038981883	0.009043514024554576	0.24112177196385254	0.09842813853133237	2.69505742930556
Left interface	32	280.3300132422904	Potential jump phis-phie	[V]	3.6801572266265046	3.76786278155946	3.764878071394681	3.7738396592766117	0.002753817774323867	0.07308699742998881	0.08770555493295529	2.3832013017920017
Left interface	32	280.3300132422904	Overpotential	[V]	0.02798501459707392	0.01726243099869643	0.0018828958334640156	0.039591169531033366	0.008793576973339644	50.94054814182133	-0.01072258359837749	-38.31544758064422
Left interface	32	280.3300132422904	Exchange current density io	[A.m-2]	1.8963788593570146	3.168612356756119	2.7686654297470654	3.424561770086708	0.14038319673397825	4.430431397979404	1.2722334973991043	67.08751740833408
Left interface	32	280.3300132422904	Faraday current	[A.m-2]	2.130228874652989	2.1343906866854923	0.22561817441018647	4.620693948149887	1.0822007879562145	50.703031769538434	0.00416181203250332	0.19536924327820282
Left interface	32	280.3300132422904	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	32	280.3300132422904	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	32	280.3300132422904	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	32	280.3300132422904	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	32	280.3300132422904	Intercalation fraction	[]	0.04	0.25771526262011585	0.22310810057278221	0.3071393359306531	0.014218338608317338	5.5170727817063066	0.21771526262011584	544.2881565502896
Right interface	32	280.3300132422904	Normalized concentration	[]	1.0	0.7842869663955448	0.7359540115972337	0.8874664882054876	0.045665947909435005	5.822607013260498	-0.21571303360445515	-21.571303360445516
Right interface	32	280.3300132422904	Solid potential vs Li.	[V]	-3.346647603707168	-3.57597070179002	-3.5759871204156366	-3.5759623398618308	7.62833816266727e-06	0.0002133221661701188	-3.57597070179002	0.0
Right interface	32	280.3300132422904	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6845636715244203	-3.6863488979393395	-3.6809268005473275	0.0016497651373441917	0.044775047588243515	-0.004406444897915751	0.11973523484362145
Right interface	32	280.3300132422904	Open circuit voltage	[V]	0.3563413361105917	0.12036904080749099	0.11270195132316774	0.13095197987522167	0.003348881785636812	2.782178675821432	-0.2359722953031007	-66.22085943738672
Right interface	32	280.3300132422904	Potential jump phis-phie	[V]	0.3335096229193364	0.10859296973440082	0.10496441154138547	0.11036187925083718	0.00164332186289538	1.5132856822266252	-0.2249166531849356	-67.43932940109934
Right interface	32	280.3300132422904	Overpotential	[V]	-0.02283171319125532	-0.011776071073090168	-0.020593942837925483	-0.00679336102259076	0.002865969632080197	24.337231104432657	0.011055642118165152	-48.422306401429076
Right interface	32	280.3300132422904	Exchange current density io	[A.m-2]	2.3612877842397775	4.6635821462806115	4.303831966426941	5.234031096662517	0.19452117400821162	4.171067816685717	2.302294362040834	97.50164200261018
Right interface	32	280.3300132422904	Faraday current	[A.m-2]	-2.1302288746529743	-2.115155368336761	-3.6239370302079226	-1.2004345582256255	0.49231358263629726	23.275528124604147	0.01507350631621307	-0.7076003191754983
Right interface	32	280.3300132422904	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	32	280.3300132422904	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	32	280.3300132422904	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	32	280.3300132422904	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	33	291.4292851300546	Intercalation fraction	[]	0.92	0.7100788702770161	0.6733271732449407	0.761815309737156	0.018863250640909154	2.6565007678020636	-0.20992112972298393	-22.81751410032434
Left interface	33	291.4292851300546	Normalized concentration	[]	1.0	1.2969689959189836	1.065915740283008	1.4230244654694577	0.1109037463851574	8.55099441344588	0.2969689959189836	29.69689959189836
Left interface	33	291.4292851300546	Solid potential vs Li.	[V]	0.0	0.10022242079099736	0.10014171806135597	0.10038413183282291	7.453655973034136e-05	0.07437114284614918	0.10022242079099736	0.0
Left interface	33	291.4292851300546	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.669387609475564	-3.6754507597506505	-3.6662599710389885	0.002820702020302414	0.0768711927030667	0.01076961715094038	-0.2926401370305742
Left interface	33	291.4292851300546	Open circuit voltage	[V]	3.6521722120294307	3.7524771512949417	3.73130396627182	3.7736837667904584	0.00915506486500486	0.24397390032996044	0.1003049392655111	2.7464460447710892
Left interface	33	291.4292851300546	Potential jump phis-phie	[V]	3.6801572266265046	3.7696100302665614	3.7666200678737853	3.775592956434984	0.0027575475279131615	0.07315206362919632	0.08945280364005681	2.4306788577632497
Left interface	33	291.4292851300546	Overpotential	[V]	0.02798501459707392	0.017132878971619466	0.0016631243636249238	0.03973609660293098	0.008901979395143112	51.95845607670024	-0.010852135625454454	-38.77838115042163
Left interface	33	291.4292851300546	Exchange current density io	[A.m-2]	1.8963788593570146	3.1838902094808472	2.782753217454039	3.439935442087611	0.1410298711311097	4.429482860657607	1.2875113501238327	67.89315034657028
Left interface	33	291.4292851300546	Faraday current	[A.m-2]	2.130228874652989	2.1286242304192386	0.2168914453750866	4.664358707088261	1.1021520408368433	51.77767052946547	-0.0016046442337502853	-0.0753273158975314
Left interface	33	291.4292851300546	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	33	291.4292851300546	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	33	291.4292851300546	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	33	291.4292851300546	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	33	291.4292851300546	Intercalation fraction	[]	0.04	0.26449377304322946	0.2284373181772967	0.31702268250788423	0.014847056995716604	5.613386215066003	0.22449377304322946	561.2344326080736
Right interface	33	291.4292851300546	Normalized concentration	[]	1.0	0.784355086931368	0.7361600243331766	0.8873500753228687	0.045563115437867466	5.808990876329242	-0.21564491306863198	-21.564491306863196
Right interface	33	291.4292851300546	Solid potential vs Li.	[V]	-3.346647603707168	-3.5772469902848956	-3.5772634274407977	-3.5772386063070205	7.641289428248388e-06	0.00021360810279526794	-3.5772469902848956	0.0
Right interface	33	291.4292851300546	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.684564066546393	-3.6863447836311884	-3.6809325395116232	0.0016465789127261686	0.04468856784649524	-0.004406839919888217	0.11974596867775243
Right interface	33	291.4292851300546	Open circuit voltage	[V]	0.3563413361105917	0.11889322508949351	0.11195818406321967	0.12883350735878374	0.003078605142962888	2.5893865194131584	-0.2374481110210982	-66.63501731592694
Right interface	33	291.4292851300546	Potential jump phis-phie	[V]	0.3335096229193364	0.10731707626149826	0.10369388278762504	0.109081457329254	0.001640123918000772	1.5282972432125352	-0.2261925466578381	-67.82189511591565
Right interface	33	291.4292851300546	Overpotential	[V]	-0.02283171319125532	-0.011576148827995245	-0.01975599889058488	-0.006957139794996903	0.0026068025492388845	22.51873734496838	0.011255564363260076	-49.297940408479825
Right interface	33	291.4292851300546	Exchange current density io	[A.m-2]	2.3612877842397775	4.702969335884289	4.340573816831606	5.279169354045248	0.19677413781030764	4.184040416953062	2.3416815516445113	99.16968051390744
Right interface	33	291.4292851300546	Faraday current	[A.m-2]	-2.1302288746529743	-2.097019505151463	-3.5037640365691805	-1.2391871033033122	0.45247113020063756	21.576867982825778	0.03320936950151143	-1.558957814188929
Right interface	33	291.4292851300546	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	33	291.4292851300546	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	33	291.4292851300546	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	33	291.4292851300546	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	34	302.5285570178188	Intercalation fraction	[]	0.92	0.7062997102309231	0.6707891353982506	0.7571812506833447	0.018389170275608598	2.6035930652720074	-0.21370028976907696	-23.228292366204016
Left interface	34	302.5285570178188	Normalized concentration	[]	1.0	1.2970134528202886	1.0657580499247592	1.4232751835854263	0.1110398611264789	8.561195790608684	0.29701345282028857	29.701345282028857
Left interface	34	302.5285570178188	Solid potential vs Li.	[V]	0.0	0.10200687904740305	0.10192632272758306	0.10216846498002852	7.444952454699292e-05	0.07298480773281565	0.10200687904740305	0.0
Left interface	34	302.5285570178188	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.66938781207524	-3.675456769486712	-3.6662550129103337	0.0028242870749073186	0.07696889016781329	0.010769414551264678	-0.2926346318398112
Left interface	34	302.5285570178188	Open circuit voltage	[V]	3.6521722120294307	3.7543729561388623	3.732862081735369	3.775536375292418	0.009260403381947183	0.24665645875179454	0.1022007441094317	2.7983550111028586
Left interface	34	302.5285570178188	Potential jump phis-phie	[V]	3.6801572266265046	3.7713946911226435	3.7683995482450574	3.777383563320684	0.002761211400370039	0.07321459636323825	0.0912374644961389	2.479173004784192
Left interface	34	302.5285570178188	Overpotential	[V]	0.02798501459707392	0.017021734983780772	0.0014805824295058834	0.03991085938428718	0.009005136449412858	52.90375192654238	-0.010963279613293148	-39.17553651888913
Left interface	34	302.5285570178188	Exchange current density io	[A.m-2]	1.8963788593570146	3.199097854476345	2.7968383741784226	3.4552002082529065	0.14168936975872068	4.429041442432325	1.3027189951193303	68.69508108527585
Left interface	34	302.5285570178188	Faraday current	[A.m-2]	2.130228874652989	2.1250510984112645	0.19586875052662328	4.712299931155086	1.1215923783574602	52.77954865160596	-0.005177776241724441	-0.24306196875525374
Left interface	34	302.5285570178188	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	34	302.5285570178188	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	34	302.5285570178188	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	34	302.5285570178188	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	34	302.5285570178188	Intercalation fraction	[]	0.04	0.2712479112747087	0.2337727419821405	0.32732109563710043	0.015465942448158876	5.701773840571847	0.2312479112747087	578.1197781867718
Right interface	34	302.5285570178188	Normalized concentration	[]	1.0	0.7844114432362529	0.7363417190113188	0.8872298467719164	0.045466177040579966	5.796215421462973	-0.2155885567637471	-21.558855676374712
Right interface	34	302.5285570178188	Solid potential vs Li.	[V]	-3.346647603707168	-3.5783948322674752	-3.578411288569952	-3.5783864239243997	7.654990902222505e-06	0.00021392247812329493	-3.5783948322674752	0.0
Right interface	34	302.5285570178188	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.684564135011712	-3.6863402606950317	-3.680938475866961	0.0016431709866230504	0.04459607504207081	-0.004406908385207409	0.11974782906889812
Right interface	34	302.5285570178188	Open circuit voltage	[V]	0.3563413361105917	0.11759959623108157	0.11132803263996971	0.12687148844976848	0.0028096665905009747	2.389180473868311	-0.23874173987951014	-66.99804813141742
Right interface	34	302.5285570178188	Potential jump phis-phie	[V]	0.3335096229193364	0.10616930274423736	0.10255199992241537	0.107929072854684	0.0016367031798616893	1.5415973709505464	-0.22734032017509903	-68.16604516088708
Right interface	34	302.5285570178188	Overpotential	[V]	-0.02283171319125532	-0.011430293486844226	-0.018946490469732735	-0.0071568171540448144	0.002355657641764672	20.608899014499777	0.011401419704411095	-49.936768252580826
Right interface	34	302.5285570178188	Exchange current density io	[A.m-2]	2.3612877842397775	4.740759180404674	4.376301953070671	5.323274107082003	0.19878812125396295	4.193170622874674	2.3794713961648966	100.77007182464095
Right interface	34	302.5285570178188	Faraday current	[A.m-2]	-2.1302288746529743	-2.0877858659979442	-3.3980310093837556	-1.284342978445713	0.4147020963507558	19.863248578538087	0.042443008655030035	-1.99241542352787
Right interface	34	302.5285570178188	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	34	302.5285570178188	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	34	302.5285570178188	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	34	302.5285570178188	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	35	313.627828905583	Intercalation fraction	[]	0.92	0.7026140216859134	0.6682795291735515	0.7525803184336953	0.017915690910858192	2.549862422026495	-0.21738597831408668	-23.62891068631377
Left interface	35	313.627828905583	Normalized concentration	[]	1.0	1.2970593250752727	1.0655981678009867	1.423527150284817	0.11117632818103708	8.57141427779991	0.29705932507527266	29.705932507527265
Left interface	35	313.627828905583	Solid potential vs Li.	[V]	0.0	0.1038327507088382	0.10375233443259102	0.10399421663944874	7.436622055443156e-05	0.07162116003549306	0.1038327507088382	0.0
Left interface	35	313.627828905583	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6693889676163476	-3.6754634989210255	-3.6662511763116044	0.002827730642917385	0.07706271174501003	0.010768259010156989	-0.29260323260775317
Left interface	35	313.627828905583	Open circuit voltage	[V]	3.6521722120294307	3.7562911095323273	3.734428409273207	3.7774124203076442	0.009359567627519648	0.24917045443490535	0.1041188975028966	2.8508759022904906
Left interface	35	313.627828905583	Potential jump phis-phie	[V]	3.6801572266265046	3.7732217183251864	3.7702215651323225	3.7792162970047234	0.0027647301886486383	0.07327240207542891	0.0930644916986818	2.528818362034803
Left interface	35	313.627828905583	Overpotential	[V]	0.02798501459707392	0.016930608792859	0.0013335974096411185	0.04011218109554626	0.009102855271980391	53.76567011470844	-0.01105440580421492	-39.50116147293615
Left interface	35	313.627828905583	Exchange current density io	[A.m-2]	1.8963788593570146	3.2142586304878886	2.810906414627284	3.4704149089907808	0.1423632498971436	4.429116205734025	1.317879771130874	69.49454032501258
Left interface	35	313.627828905583	Faraday current	[A.m-2]	2.130228874652989	2.123925985341251	0.17719624681195512	4.764151313328441	1.1404950399672134	53.69749453787911	-0.006302889311737836	-0.2958785033258254
Left interface	35	313.627828905583	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	35	313.627828905583	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	35	313.627828905583	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	35	313.627828905583	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	35	313.627828905583	Intercalation fraction	[]	0.04	0.27798438958634586	0.2391538678387489	0.3380330490921907	0.016111321860573624	5.795764965273067	0.23798438958634585	594.9609739658646
Right interface	35	313.627828905583	Normalized concentration	[]	1.0	0.7844730945744639	0.7365390049621824	0.8870923063891173	0.04535832442728434	5.782011485287317	-0.2155269054255361	-21.55269054255361
Right interface	35	313.627828905583	Solid potential vs Li.	[V]	-3.346647603707168	-3.579427422709855	-3.5794439019019206	-3.579418984225332	7.671510022028359e-06	0.00021432226767208862	-3.579427422709855	0.0
Right interface	35	313.627828905583	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6845635335682005	-3.68633427756695	-3.68094517017928	0.0016390350961403143	0.04448383319239557	-0.00440630694169597	0.11973148619346098
Right interface	35	313.627828905583	Open circuit voltage	[V]	0.3563413361105917	0.1164691756011391	0.11079478514345964	0.12505182362889822	0.0025516413526544502	2.190829753438638	-0.2398721605094526	-67.3152778534252
Right interface	35	313.627828905583	Potential jump phis-phie	[V]	0.3335096229193364	0.10513611085834561	0.10152613186460924	0.10689047612178593	0.0016325515344659711	1.5527981025145374	-0.22837351206099077	-68.47583888643172
Right interface	35	313.627828905583	Overpotential	[V]	-0.02283171319125532	-0.011333064742793502	-0.01816559682085972	-0.007379859384951004	0.0021208932824859834	18.714207768332237	0.011498648448461818	-50.36261778579922
Right interface	35	313.627828905583	Exchange current density io	[A.m-2]	2.3612877842397775	4.777075156545593	4.411403795842855	5.366016390618832	0.20069523760923486	4.201215828355565	2.415787372305816	102.30804514510224
Right interface	35	313.627828905583	Faraday current	[A.m-2]	-2.1302288746529743	-2.0866536820896444	-3.310384397890478	-1.3338161491472236	0.38056831143025727	18.238211481703253	0.04357519256332987	-2.045563886670558
Right interface	35	313.627828905583	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	35	313.627828905583	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	35	313.627828905583	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	35	313.627828905583	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	36	324.7271007933472	Intercalation fraction	[]	0.92	0.6990133974827099	0.6657878761626832	0.7480191552020468	0.017447246392580284	2.495981687248254	-0.2209866025172902	-24.02028288231415
Left interface	36	324.7271007933472	Normalized concentration	[]	1.0	1.2970944272743272	1.0654254155696177	1.4237660467057367	0.1113119340418955	8.58163690332113	0.2970944272743272	29.709442727432723
Left interface	36	324.7271007933472	Solid potential vs Li.	[V]	0.0	0.10570356781945232	0.10562328337375249	0.1058649209929321	7.428802457852002e-05	0.0702795810122589	0.10570356781945232	0.0
Left interface	36	324.7271007933472	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6693917692278433	-3.675471541272407	-3.666249258112609	0.0028309649930202086	0.07715079694572743	0.010765457398661304	-0.29252710511310664
Left interface	36	324.7271007933472	Open circuit voltage	[V]	3.6521722120294307	3.7582348266459515	3.7360106237154618	3.7793187934589656	0.009453111651750648	0.2515306277491741	0.10606261461652089	2.904096752808495
Left interface	36	324.7271007933472	Potential jump phis-phie	[V]	3.6801572266265046	3.775095337047296	3.7720904471862955	3.7810952809138327	0.002768035108224536	0.07332358155462013	0.09493811042079159	2.579729739096464
Left interface	36	324.7271007933472	Overpotential	[V]	0.02798501459707392	0.0168605104013441	0.0012196698890378777	0.040337337772009096	0.009195439464625707	54.538322065817525	-0.011124504195729822	-39.751646929256864
Left interface	36	324.7271007933472	Exchange current density io	[A.m-2]	1.8963788593570146	3.2293929566466484	2.8249482026333	3.485629328070392	0.14305051552771758	4.429641033101745	1.3330140972896338	70.29260480902035
Left interface	36	324.7271007933472	Faraday current	[A.m-2]	2.130228874652989	2.1254287291559417	0.16276617751696779	4.826059884733911	1.1588965508508873	54.52530752753647	-0.004800145497047215	-0.2253347306556039
Left interface	36	324.7271007933472	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
