Time step	Time[s]	Domain	Location	Type	Threshold 1	[%]	Threshold 2	[%]
129	1323.1224124609041	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
129	1323.1224124609041	Right active material	Volume	Saturation	0.95	0.03156542707233516	0.99	0.0
130	1325.8972304328452	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
130	1325.8972304328452	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Right active material	Active interface	Saturation	0.95	0.7621174243343395	0.99	0.0
130	1325.8972304328452	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
130	1325.8972304328452	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
130	1325.8972304328452	Right active material	Volume	Saturation	0.95	0.03822991263463238	0.99	0.0
131	1328.6720484047862	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
131	1328.6720484047862	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Right active material	Active interface	Saturation	0.95	0.9619507617128787	0.99	0.0
131	1328.6720484047862	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
131	1328.6720484047862	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
131	1328.6720484047862	Right active material	Volume	Saturation	0.95	0.050650090273459104	0.99	0.0
132	1331.4468663767273	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
132	1331.4468663767273	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Right active material	Active interface	Saturation	0.95	1.0695533279936298	0.99	0.0
132	1331.4468663767273	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
132	1331.4468663767273	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
132	1331.4468663767273	Right active material	Volume	Saturation	0.95	0.05670871351191113	0.99	0.0
133	1334.2216843486683	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
133	1334.2216843486683	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Right active material	Active interface	Saturation	0.95	1.2807132512964599	0.99	0.0
133	1334.2216843486683	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
133	1334.2216843486683	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
133	1334.2216843486683	Right active material	Volume	Saturation	0.95	0.07137058174896509	0.99	0.0
134	1336.9965023206094	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
134	1336.9965023206094	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Right active material	Active interface	Saturation	0.95	1.4344312031261057	0.99	0.0
134	1336.9965023206094	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
134	1336.9965023206094	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
134	1336.9965023206094	Right active material	Volume	Saturation	0.95	0.08191258618387158	0.99	0.0
135	1339.7713202925504	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
135	1339.7713202925504	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Right active material	Active interface	Saturation	0.95	1.6722895075361897	0.99	0.0
135	1339.7713202925504	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
135	1339.7713202925504	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
135	1339.7713202925504	Right active material	Volume	Saturation	0.95	0.09905848994869076	0.99	0.0
136	1342.5461382644914	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
136	1342.5461382644914	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Right active material	Active interface	Saturation	0.95	1.922283439722298	0.99	0.0
136	1342.5461382644914	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
136	1342.5461382644914	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
136	1342.5461382644914	Right active material	Volume	Saturation	0.95	0.11784022198789207	0.99	0.0
137	1345.3209562364325	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
137	1345.3209562364325	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Right active material	Active interface	Saturation	0.95	2.2758347289304823	0.99	0.0
137	1345.3209562364325	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
137	1345.3209562364325	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
137	1345.3209562364325	Right active material	Volume	Saturation	0.95	0.14498285409615722	0.99	0.0
138	1348.0957742083735	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
138	1348.0957742083735	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Right active material	Active interface	Saturation	0.95	2.5549541677790506	0.99	0.0
138	1348.0957742083735	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
138	1348.0957742083735	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
138	1348.0957742083735	Right active material	Volume	Saturation	0.95	0.165158069480203	0.99	0.0
139	1350.8705921803146	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
139	1350.8705921803146	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Right active material	Active interface	Saturation	0.95	2.9521937169809243	0.99	0.0
139	1350.8705921803146	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
139	1350.8705921803146	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
139	1350.8705921803146	Right active material	Volume	Saturation	0.95	0.19726877264399936	0.99	0.0
140	1353.6454101522556	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
140	1353.6454101522556	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Right active material	Active interface	Saturation	0.95	3.3486242243310578	0.99	0.0
140	1353.6454101522556	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
140	1353.6454101522556	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
140	1353.6454101522556	Right active material	Volume	Saturation	0.95	0.22719837144195287	0.99	0.0
141	1356.4202281241967	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
141	1356.4202281241967	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Right active material	Active interface	Saturation	0.95	3.9303253157284974	0.99	0.0
141	1356.4202281241967	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
141	1356.4202281241967	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
141	1356.4202281241967	Right active material	Volume	Saturation	0.95	0.27597028851149275	0.99	0.0
142	1359.1950460961377	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
142	1359.1950460961377	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Right active material	Active interface	Saturation	0.95	4.4295041382489595	0.99	0.0
142	1359.1950460961377	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
142	1359.1950460961377	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
142	1359.1950460961377	Right active material	Volume	Saturation	0.95	0.317956547553965	0.99	0.0
143	1361.9698640680788	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
143	1361.9698640680788	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Right active material	Active interface	Saturation	0.95	5.012823313349857	0.99	0.0
143	1361.9698640680788	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
143	1361.9698640680788	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
143	1361.9698640680788	Right active material	Volume	Saturation	0.95	0.36800077550357885	0.99	0.0
144	1364.7446820400198	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
144	1364.7446820400198	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Right active material	Active interface	Saturation	0.95	5.59209727919208	0.99	0.0
144	1364.7446820400198	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
144	1364.7446820400198	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
144	1364.7446820400198	Right active material	Volume	Saturation	0.95	0.42555769626887135	0.99	0.0
145	1367.5195000119609	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
145	1367.5195000119609	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Right active material	Active interface	Saturation	0.95	6.071050055419172	0.99	0.0
145	1367.5195000119609	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
145	1367.5195000119609	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
145	1367.5195000119609	Right active material	Volume	Saturation	0.95	0.46821040386757257	0.99	0.0
146	1370.294317983902	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
146	1370.294317983902	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Right active material	Active interface	Saturation	0.95	6.661650607185693	0.99	0.0
146	1370.294317983902	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
146	1370.294317983902	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
146	1370.294317983902	Right active material	Volume	Saturation	0.95	0.5254038072385591	0.99	0.0
147	1373.069135955843	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
147	1373.069135955843	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Right active material	Active interface	Saturation	0.95	7.207753857106794	0.99	0.0
147	1373.069135955843	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
147	1373.069135955843	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
147	1373.069135955843	Right active material	Volume	Saturation	0.95	0.5839301077220044	0.99	0.0
148	1375.843953927784	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
148	1375.843953927784	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Right active material	Active interface	Saturation	0.95	7.866313924419053	0.99	0.0
148	1375.843953927784	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
148	1375.843953927784	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
148	1375.843953927784	Right active material	Volume	Saturation	0.95	0.650211445950667	0.99	0.0
149	1378.618771899725	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
149	1378.618771899725	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Right active material	Active interface	Saturation	0.95	8.582315963204493	0.99	0.0
149	1378.618771899725	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
149	1378.618771899725	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
149	1378.618771899725	Right active material	Volume	Saturation	0.95	0.7287312031210035	0.99	0.0
150	1381.393589871666	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
150	1381.393589871666	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Right active material	Active interface	Saturation	0.95	9.58876402676278	0.99	0.0
150	1381.393589871666	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
150	1381.393589871666	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
150	1381.393589871666	Right active material	Volume	Saturation	0.95	0.8383922837369817	0.99	0.0
151	1384.1684078436072	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
151	1384.1684078436072	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Right active material	Active interface	Saturation	0.95	10.37596174850088	0.99	0.0
151	1384.1684078436072	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
151	1384.1684078436072	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
151	1384.1684078436072	Right active material	Volume	Saturation	0.95	0.927454045342222	0.99	0.0
152	1386.9432258155482	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
152	1386.9432258155482	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Right active material	Active interface	Saturation	0.95	11.435806574273657	0.99	0.0
152	1386.9432258155482	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
152	1386.9432258155482	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
152	1386.9432258155482	Right active material	Volume	Saturation	0.95	1.0483235789493346	0.99	0.0
153	1389.7180437874893	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
153	1389.7180437874893	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Right active material	Active interface	Saturation	0.95	12.374295122286187	0.99	0.0
153	1389.7180437874893	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
153	1389.7180437874893	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
153	1389.7180437874893	Right active material	Volume	Saturation	0.95	1.1776751850902798	0.99	0.0
154	1392.4928617594303	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
154	1392.4928617594303	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Right active material	Active interface	Saturation	0.95	13.409059650655182	0.99	0.0
154	1392.4928617594303	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
