Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Left active material	33	291.4292851300546	Intercalation fraction	[]	0.92	0.8228569049561567	0.6843144511161772	0.919446027150816	0.06257718385999506	7.6048682927800115	-0.09714309504384333	-10.55903206998297
Electrolyte, left electrode	33	291.4292851300546	Normalized concentration	[]	1.0	1.2693643455613095	1.0615025481051197	1.4228905065739283	0.017141000675276456	1.3503609688739353	0.2693643455613095	26.93643455613095
Separator	33	291.4292851300546	Normalized concentration	[]	1.0	0.9732028152702911	0.8885429206206885	1.0638073407892064	0.02547788856395574	2.6179423409149636	-0.026797184729708934	-2.6797184729708934
Electrolyte, right electrode	33	291.4292851300546	Normalized concentration	[]	1.0	0.7965937558812268	0.7361965563195281	0.8899026056643222	0.007219081417946554	0.906243786703357	-0.20340624411877317	-20.340624411877318
Electrolyte + Separator	33	291.4292851300546	Normalized concentration	[]	1.0	1.0249466311511537	0.7361965563195281	1.4228905065739283	0.31236209649705	30.47593767357673	0.024946631151153698	2.4946631151153698
Right active material	33	291.4292851300546	Intercalation fraction	[]	0.04	0.21208205407677547	0.13376635356855793	0.3055163581877765	0.030771605089906347	14.509292275503121	0.17208205407677546	430.20513519193867
Left active material	33	291.4292851300546	Potential vs Li.	[V]	0.0	0.10022377207261528	0.10014175432505751	0.10038368430852972	1.064234773174196e-05	0.010618586301087904	0.10022377207261528	0.0
Electrolyte, left electrode	33	291.4292851300546	Potential vs Li.	[V]	-3.6801572266265046	-3.6701106389539033	-3.675577175593978	-3.6662631176421727	0.00043945671626944514	0.011973936469510171	0.010046587672601248	-0.2729934362562729
Separator	33	291.4292851300546	Potential vs Li.	[V]	-3.6801572266265046	-3.6782310001726564	-3.680893030122622	-3.6755110763933105	0.0007824849441992496	0.021273404094575787	0.0019262264538482121	-0.052340873914616115
Electrolyte, right electrode	33	291.4292851300546	Potential vs Li.	[V]	-3.6801572266265046	-3.684131914325504	-3.686343362018883	-3.6808481164768203	0.0002590305073033045	0.007030978079147089	-0.003974687698999446	0.10800320351103394
Electrolyte + Separator	33	291.4292851300546	Potential vs Li.	[V]	-3.6801572266265046	-3.677270395515395	-3.686343362018883	-3.6662631176421727	0.009239901798040974	0.2512706655814451	0.0028868311111094336	-0.07844314613035458
Right active material	33	291.4292851300546	Potential vs Li.	[V]	-3.346647603707168	-3.577247129949967	-3.577263382638629	-3.577238613443967	1.2611303268089616e-06	3.5254213114035755e-05	-0.2305995262427989	6.890463339712189
Left active material	34	302.5285570178188	Intercalation fraction	[]	0.92	0.8191571476602352	0.6813644769470274	0.9192320286647317	0.06340544438699183	7.740327306923159	-0.10084285233976487	-10.961179602148356
Electrolyte, left electrode	34	302.5285570178188	Normalized concentration	[]	1.0	1.2693835495862715	1.061347292288065	1.423139417247569	0.017160803689721324	1.3519005894869236	0.26938354958627153	26.93835495862715
Separator	34	302.5285570178188	Normalized concentration	[]	1.0	0.9730671349692449	0.888425161571501	1.0636532430125314	0.02547257838092517	2.6177616595500277	-0.026932865030755093	-2.6932865030755093
Electrolyte, right electrode	34	302.5285570178188	Normalized concentration	[]	1.0	0.7966288040950094	0.7363771075236649	0.8897833245965807	0.007204783958747799	0.9044091704575761	-0.20337119590499064	-20.337119590499064
Electrolyte + Separator	34	302.5285570178188	Normalized concentration	[]	1.0	1.0249518801906523	0.7363771075236649	1.423139417247569	0.3123589753914678	30.475477086140433	0.02495188019065231	2.495188019065231
Right active material	34	302.5285570178188	Intercalation fraction	[]	0.04	0.218635909858122	0.13977609593189852	0.3152518436479658	0.030880178310038676	14.124019393731379	0.178635909858122	446.58977464530494
Left active material	34	302.5285570178188	Potential vs Li.	[V]	0.0	0.10200822818740658	0.10192635816221358	0.10216801747503632	1.0631126136318164e-05	0.010421831969065574	0.10200822818740658	0.0
Electrolyte, left electrode	34	302.5285570178188	Potential vs Li.	[V]	-3.6801572266265046	-3.6701115585593747	-3.6755831386752704	-3.666258201658821	0.00043998448167655935	0.011988313560934225	0.01004566806712992	-0.27296844804477277
Separator	34	302.5285570178188	Potential vs Li.	[V]	-3.6801572266265046	-3.67823688880881	-3.680898877554473	-3.675516994464794	0.0007824746346907414	0.021273089753161074	0.0019203378176944064	-0.05218086346421469
Electrolyte, right electrode	34	302.5285570178188	Potential vs Li.	[V]	-3.6801572266265046	-3.684132695354325	-3.6863388838564286	-3.680854005178312	0.00025853339668382893	0.007017483301012	-0.003975468727820619	0.1080244262135729
Electrolyte + Separator	34	302.5285570178188	Potential vs Li.	[V]	-3.6801572266265046	-3.677271922855641	-3.6863388838564286	-3.666258201658821	0.009239951873741045	0.2512719229794032	0.002885303770863601	-0.07840164409248561
Right active material	34	302.5285570178188	Potential vs Li.	[V]	-3.346647603707168	-3.5783949722423216	-3.5784112437827864	-3.578386431402104	1.2633778433546328e-06	3.530571256538211e-05	-0.23174736853515343	6.924761611543469
Left active material	35	313.627828905583	Intercalation fraction	[]	0.92	0.8154573903643139	0.6784674175585652	0.9189735676611522	0.06417389504661074	7.869680967377854	-0.10454260963568618	-11.363327134313716
Electrolyte, left electrode	35	313.627828905583	Normalized concentration	[]	1.0	1.2694037441643014	1.0611895180391133	1.4233894712813389	0.01718073181171277	1.35344896300184	0.26940374416430135	26.940374416430135
Separator	35	313.627828905583	Normalized concentration	[]	1.0	0.9729220394179067	0.8882909564608004	1.0634967251962588	0.02546934428829386	2.617819646013329	-0.02707796058209333	-2.707796058209333
Electrolyte, right electrode	35	313.627828905583	Normalized concentration	[]	1.0	0.7966665550383003	0.7365734720969749	0.8896473823021984	0.007188901975112583	0.9023727592983953	-0.2033334449616997	-20.33334449616997
Electrolyte + Separator	35	313.627828905583	Normalized concentration	[]	1.0	1.0249574625570317	0.7365734720969749	1.4233894712813389	0.31235525695077226	30.47494831361276	0.024957462557031684	2.4957462557031684
Right active material	35	313.627828905583	Intercalation fraction	[]	0.04	0.2251897656394685	0.14580156588811932	0.32532478863319275	0.030982120055698153	13.758227407760783	0.18518976563946848	462.97441409867116
Left active material	35	313.627828905583	Potential vs Li.	[V]	0.0	0.10383409776282387	0.1037523690748012	0.10399376915247013	1.0620384185781006e-05	0.010228224075326637	0.10383409776282387	0.0
Electrolyte, left electrode	35	313.627828905583	Potential vs Li.	[V]	-3.6801572266265046	-3.670113403575051	-3.675589822932454	-3.6662544096501417	0.000440492057009739	0.01200213749744857	0.010043823051453682	-0.2729183138911858
Separator	35	313.627828905583	Potential vs Li.	[V]	-3.6801572266265046	-3.6782435070171142	-3.680905455434616	-3.6755236345496	0.0007824667129748705	0.02127283610999564	0.001913719609390352	-0.05200102853063711
Electrolyte, right electrode	35	313.627828905583	Potential vs Li.	[V]	-3.6801572266265046	-3.6841329726863257	-3.6863329369185958	-3.680860637458031	0.00025792839318185794	0.007001060903444299	-0.003975746059821095	0.1080319620872706
Electrolyte + Separator	35	313.627828905583	Potential vs Li.	[V]	-3.6801572266265046	-3.677273730754863	-3.6863329369185958	-3.6662544096501417	0.009239078638090821	0.2512480526216971	0.002883495871641717	-0.07835251849511157
Right active material	35	313.627828905583	Potential vs Li.	[V]	-3.346647603707168	-3.5794275630398977	-3.5794438571079206	-3.5794189920888027	1.266106597227363e-06	3.537176196272631e-05	-0.23277995933272955	6.9556160939942755
Left active material	36	324.7271007933472	Intercalation fraction	[]	0.92	0.8117576330683925	0.6756134326503224	0.918667302206006	0.0648846581431686	7.9931072403808665	-0.10824236693160749	-11.765474666479074
Electrolyte, left electrode	36	324.7271007933472	Normalized concentration	[]	1.0	1.2694129418002782	1.0610185470520748	1.42362637157527	0.017200607425390358	1.3550048891877515	0.2694129418002782	26.941294180027818
Separator	36	324.7271007933472	Normalized concentration	[]	1.0	0.9727571845959613	0.8881306095835712	1.06332709551291	0.0254680580445118	2.618131065777912	-0.027242815404038723	-2.7242815404038723
Electrolyte, right electrode	36	324.7271007933472	Normalized concentration	[]	1.0	0.7967203342632161	0.7368177874114242	0.889484816976456	0.007169382663358789	0.8998618906824863	-0.2032796657367839	-20.327966573678392
Electrolyte + Separator	36	324.7271007933472	Normalized concentration	[]	1.0	1.0249625674025789	0.7368177874114242	1.42362637157527	0.31233485960029744	30.472806474465166	0.02496256740257885	2.496256740257885
Right active material	36	324.7271007933472	Intercalation fraction	[]	0.04	0.23174362142081506	0.1518348548927313	0.33563546739615124	0.03108060815884316	13.411634792048238	0.19174362142081505	479.35905355203766
Left active material	36	324.7271007933472	Potential vs Li.	[V]	0.0	0.10570491287123006	0.10562331726689386	0.10586447351406167	1.0610283894330653e-05	0.010037644993142816	0.10570491287123006	0.0
Electrolyte, left electrode	36	324.7271007933472	Potential vs Li.	[V]	-3.6801572266265046	-3.670116854827523	-3.6755978215043554	-3.6662525379832953	0.0004409694299382268	0.012015133233641355	0.010040371798981429	-0.2728245338633304
Separator	36	324.7271007933472	Potential vs Li.	[V]	-3.6801572266265046	-3.67825144428021	-3.6809133477107845	-3.67553159056805	0.0007824602810713565	0.02127261534247589	0.0019057823462946821	-0.05178535124820356
Electrolyte, right electrode	36	324.7271007933472	Potential vs Li.	[V]	-3.6801572266265046	-3.684132526373994	-3.6863246176024345	-3.6808686054115323	0.000257142249965991	0.006979723126813287	-0.003975299747489558	0.10801983455292757
Electrolyte + Separator	36	324.7271007933472	Potential vs Li.	[V]	-3.6801572266265046	-3.677276097898947	-3.6863246176024345	-3.6662525379832953	0.009236700969629256	0.2511832324721755	0.0028811287275574138	-0.07828819667572906
Right active material	36	324.7271007933472	Potential vs Li.	[V]	-3.346647603707168	-3.580350233272074	-3.5803665560392197	-3.580341622737566	1.2696479737474896e-06	3.5461557976871e-05	-0.23370262956490562	6.983186078690424
Left active material	37	335.82637268111137	Intercalation fraction	[]	0.92	0.8080578757724711	0.6727949727624946	0.9183101805804655	0.06553979196365871	8.110779429130664	-0.11194212422752892	-12.167622198644446
Electrolyte, left electrode	37	335.82637268111137	Normalized concentration	[]	1.0	1.2694002455574533	1.0608267386446943	1.4238361053021078	0.01722012789949137	1.3565562130417474	0.26940024555745334	26.940024555745335
Separator	37	335.82637268111137	Normalized concentration	[]	1.0	0.9725665457539907	0.88793992075968	1.0631366822619959	0.025468222272973427	2.6186611480873645	-0.027433454246009292	-2.7433454246009292
Electrolyte, right electrode	37	335.82637268111137	Normalized concentration	[]	1.0	0.7968010037203813	0.737140732906147	0.8892912399196219	0.0071445050997686575	0.896648606917404	-0.20319899627961868	-20.319899627961867
Electrolyte + Separator	37	335.82637268111137	Normalized concentration	[]	1.0	1.0249663700103717	0.737140732906147	1.4238361053021078	0.31228381358202856	30.467713158127182	0.02496637001037172	2.496637001037172
Right active material	37	335.82637268111137	Intercalation fraction	[]	0.04	0.23829747720216155	0.15786962755961056	0.34615408265467573	0.031179466328443248	13.084262030174692	0.19829747720216154	495.7436930054038
Left active material	37	335.82637268111137	Potential vs Li.	[V]	0.0	0.10762338097072265	0.1075419099844261	0.10778283840598223	1.0600851835020177e-05	0.009849952435426959	0.10762338097072265	0.0
Electrolyte, left electrode	37	335.82637268111137	Potential vs Li.	[V]	-3.6801572266265046	-3.670122314728474	-3.6756074985255256	-3.6662530359238525	0.0004414125316368635	0.012027188572573441	0.010034911898030519	-0.27267617332831284
Separator	37	335.82637268111137	Potential vs Li.	[V]	-3.6801572266265046	-3.678261058329051	-3.6809229060475674	-3.675541226945363	0.0007824536817364123	0.021272380326678043	0.0018961682974536487	-0.05152411108239015
Electrolyte, right electrode	37	335.82637268111137	Potential vs Li.	[V]	-3.6801572266265046	-3.684131256583087	-3.6863131254598716	-3.680878265276203	0.00025611771959237976	0.006951916252563348	-0.00397402995658247	0.10798533083939324
Electrolyte + Separator	37	335.82637268111137	Potential vs Li.	[V]	-3.6801572266265046	-3.6772792033172457	-3.6863131254598716	-3.6662530359238525	0.00923249547021861	0.2510686559206613	0.0028780233092589036	-0.0782038139141437
Right active material	37	335.82637268111137	Potential vs Li.	[V]	-3.346647603707168	-3.581165436862948	-3.5811817972128446	-3.581156775030232	1.274274041807542e-06	3.5582663361207605e-05	-0.2345178331557798	7.007544890474823
Left active material	38	346.92564456887555	Intercalation fraction	[]	0.92	0.8043581184765495	0.6700048643649027	0.9178994425764118	0.0661412904213844	8.222866022241494	-0.11564188152345056	-12.569769730809844
Electrolyte, left electrode	38	346.92564456887555	Normalized concentration	[]	1.0	1.2693597769686424	1.0606148943072586	1.4240078352077339	0.017238744230518667	1.3580660537134674	0.26935977696864244	26.935977696864242
Separator	38	346.92564456887555	Normalized concentration	[]	1.0	0.9723546637059011	0.8877274611772504	1.0629262317432513	0.02546868374097118	2.6192792292356506	-0.027645336294098932	-2.7645336294098932
Electrolyte, right electrode	38	346.92564456887555	Normalized concentration	[]	1.0	0.7969115373540333	0.7375485127758822	0.8890752473112317	0.007114343682480981	0.8927394508676119	-0.2030884626459667	-20.30884626459667
Electrolyte + Separator	38	346.92564456887555	Normalized concentration	[]	1.0	1.0249682234372313	0.7375485127758822	1.4240078352077339	0.31219606742760414	30.45909719821894	0.024968223437231263	2.4968223437231263
Right active material	38	346.92564456887555	Intercalation fraction	[]	0.04	0.2448513329835081	0.16390088198579764	0.3568260933854664	0.03128149434923731	12.775709230599773	0.2048513329835081	512.1283324587703
Left active material	38	346.92564456887555	Potential vs Li.	[V]	0.0	0.10959216039679205	0.10951080511204499	0.10975152219150704	1.0592105290256571e-05	0.009665020975862592	0.10959216039679205	0.0
Electrolyte, left electrode	38	346.92564456887555	Potential vs Li.	[V]	-3.6801572266265046	-3.670129469099062	-3.6756184931823204	-3.666255626228476	0.00044181745364653044	0.012038198035411927	0.01002775752744256	-0.27248176938991053
Separator	38	346.92564456887555	Potential vs Li.	[V]	-3.6801572266265046	-3.678271978833385	-3.6809337555869357	-3.6755521828944877	0.0007824442771341217	0.02127206149072535	0.0018852477931194933	-0.05122737092533534
Electrolyte, right electrode	38	346.92564456887555	Potential vs Li.	[V]	-3.6801572266265046	-3.6841293453699104	-3.68629882433661	-3.680889237277528	0.0002548893928883566	0.006918578828088112	-0.003972118743405861	0.10793339791753924
Electrolyte + Separator	38	346.92564456887555	Potential vs Li.	[V]	-3.6801572266265046	-3.677282940062407	-3.68629882433661	-3.666255626228476	0.009226780055270419	0.25091297584824496	0.0028742865640976056	-0.07810227626422316
Right active material	38	346.92564456887555	Potential vs Li.	[V]	-3.346647603707168	-3.5818754469844047	-3.581891853145021	-3.5818667245494824	1.2798395159792451e-06	3.573098883312831e-05	-0.23522784327723656	7.028760453197061
Left active material	39	358.02491645663974	Intercalation fraction	[]	0.92	0.8006583611806282	0.6672361725507358	0.9174326142129215	0.06669107602321156	8.329529704134389	-0.11934163881937188	-12.971917262975204
Electrolyte, left electrode	39	358.02491645663974	Normalized concentration	[]	1.0	1.2692921723461428	1.0603921099720883	1.4241352362799364	0.017255721975489653	1.3594759623845971	0.2692921723461428	26.929217234614278
Separator	39	358.02491645663974	Normalized concentration	[]	1.0	0.9721342504502123	0.8875096428542575	1.0627047292257057	0.025468329233943203	2.619836634922597	-0.02786574954978771	-2.786574954978771
Electrolyte, right electrode	39	358.02491645663974	Normalized concentration	[]	1.0	0.7970467227200605	0.7380216738549094	0.8888535157418987	0.007080608920825841	0.888355565487569	-0.2029532772799395	-20.29532772799395
Electrolyte + Separator	39	358.02491645663974	Normalized concentration	[]	1.0	1.024967855247879	0.7380216738549094	1.4241352362799364	0.31207478677402656	30.447275509782127	0.024967855247878923	2.4967855247878923
Right active material	39	358.02491645663974	Intercalation fraction	[]	0.04	0.2514051887648546	0.16992455235379383	0.3675395492792292	0.031388068268848573	12.485051888960756	0.21140518876485462	528.5129719121365
Left active material	39	358.02491645663974	Potential vs Li.	[V]	0.0	0.11161371779530371	0.11153246786455834	0.1117729925061998	1.0584144239830738e-05	0.009482834591386076	0.11161371779530371	0.0
Electrolyte, left electrode	39	358.02491645663974	Potential vs Li.	[V]	-3.6801572266265046	-3.670137575725891	-3.675630004095343	-3.666259627894068	0.0004421784460003439	0.012048007380554806	0.01001965090061363	-0.2722614900287388
Separator	39	358.02491645663974	Potential vs Li.	[V]	-3.6801572266265046	-3.6782834031357567	-3.680945097172806	-3.6755636583863027	0.0007824311235920331	0.021271637822263576	0.001873823490747828	-0.05091694118909992
Electrolyte, right electrode	39	358.02491645663974	Potential vs Li.	[V]	-3.6801572266265046	-3.684127109170241	-3.686282870195923	-3.680900710144729	0.00025355146934083933	0.00688226713756719	-0.003969882543736425	0.10787263421828049
Electrolyte + Separator	39	358.02491645663974	Potential vs Li.	[V]	-3.6801572266265046	-3.6772870159955793	-3.686282870195923	-3.666259627894068	0.009220233460515878	0.25073466989140136	0.002870210630925296	-0.07799152194256484
Right active material	39	358.02491645663974	Potential vs Li.	[V]	-3.346647603707168	-3.5824856714098763	-3.582502128636284	-3.582476884231347	1.2859261631818406e-06	3.589480269086694e-05	-0.2358380677027081	7.046994354633101
Left active material	40	369.12418834440393	Intercalation fraction	[]	0.92	0.7969586038847067	0.66448303164195	0.9169074975158906	0.0671909938303382	8.430926462527117	-0.1230413961152933	-13.374064795140574
Electrolyte, left electrode	40	369.12418834440393	Normalized concentration	[]	1.0	1.269203219702728	1.060170862964332	1.4242176386839625	0.01727042257313787	1.3607294958776073	0.2692032197027281	26.92032197027281
Separator	40	369.12418834440393	Normalized concentration	[]	1.0	0.9719197729912582	0.8873027096713386	1.0624845752663723	0.025466570291045813	2.6202337887055744	-0.028080227008741798	-2.80802270087418
Electrolyte, right electrode	40	369.12418834440393	Normalized concentration	[]	1.0	0.7971966170582866	0.7385276467733449	0.8886428375634292	0.0070457253426643085	0.8838127498154299	-0.2028033829417134	-20.28033829417134
Electrolyte + Separator	40	369.12418834440393	Normalized concentration	[]	1.0	1.0249654112160715	0.7385276467733449	1.4242176386839625	0.3119295265931208	30.43317590815397	0.024965411216071542	2.4965411216071542
Right active material	40	369.12418834440393	Intercalation fraction	[]	0.04	0.25795904454620106	0.17593707833626404	0.3781424462063201	0.03149937231779892	12.210997436897586	0.21795904454620105	544.8976113655026
Left active material	40	369.12418834440393	Potential vs Li.	[V]	0.0	0.11368965505823055	0.1136084989007051	0.1138488524425671	1.0577068168447596e-05	0.009303456997054399	0.11368965505823055	0.0
Electrolyte, left electrode	40	369.12418834440393	Potential vs Li.	[V]	-3.6801572266265046	-3.6701458383637258	-3.6756412064283097	-3.666264293064022	0.0004424916403109895	0.012056513822564981	0.010011388262778809	-0.2720369714191794
Separator	40	369.12418834440393	Potential vs Li.	[V]	-3.6801572266265046	-3.6782945109705603	-3.6809561183227935	-3.6755748292418984	0.0007824150218135586	0.02127113583426863	0.0018627156559443137	-0.05061511074764086
Electrolyte, right electrode	40	369.12418834440393	Potential vs Li.	[V]	-3.6801572266265046	-3.684124853004663	-3.6862665909843373	-3.68091185181932	0.00025221029162270336	0.0068458671105241595	-0.003967626378158506	0.10781132799034014
Electrolyte + Separator	40	369.12418834440393	Potential vs Li.	[V]	-3.6801572266265046	-3.6772911082855186	-3.6862665909843373	-3.666264293064022	0.009213562244620447	0.25055297427665796	0.0028661183409859348	-0.07788032316253031
Right active material	40	369.12418834440393	Potential vs Li.	[V]	-3.346647603707168	-3.5830043730552115	-3.5830208828224346	-3.5829955223899868	1.2920490676922107e-06	3.606049374117278e-05	-0.23635676934804328	7.06249349606528
Left active material	41	380.2234602321681	Intercalation fraction	[]	0.92	0.7932588465887853	0.6617410884169972	0.9163221567261658	0.0676428070767612	8.527204879921154	-0.12674115341121472	-13.776212327305949
Electrolyte, left electrode	41	380.2234602321681	Normalized concentration	[]	1.0	1.2691018868853399	1.0599631073050144	1.424260457953181	0.017282529458009226	1.361792117448492	0.26910188688533987	26.910188688533985
Separator	41	380.2234602321681	Normalized concentration	[]	1.0	0.9717238002315773	0.88711959083368	1.0622776916321461	0.025463249271671727	2.620420459557035	-0.02827619976842266	-2.827619976842266
Electrolyte, right electrode	41	380.2234602321681	Normalized concentration	[]	1.0	0.7973494622218846	0.73902838305029	0.8884563414120487	0.007012236673796407	0.8794433314409388	-0.20265053777811537	-20.265053777811538
Electrolyte + Separator	41	380.2234602321681	Normalized concentration	[]	1.0	1.0249613726085998	0.73902838305029	1.424260457953181	0.31177321669353514	30.418045501563643	0.024961372608599763	2.4961372608599763
Right active material	41	380.2234602321681	Intercalation fraction	[]	0.04	0.26451290032754765	0.18193504610428474	0.38850437234610663	0.03161459939893073	11.952006635504487	0.22451290032754764	561.2822508188691
Left active material	41	380.2234602321681	Potential vs Li.	[V]	0.0	0.11582039808612109	0.11573932438640662	0.11597952804405696	1.0570871608064129e-05	0.009126951541125137	0.11582039808612109	0.0
Electrolyte, left electrode	41	380.2234602321681	Potential vs Li.	[V]	-3.6801572266265046	-3.6701535337872246	-3.6756514090872323	-3.6662688894900097	0.0004427590759665487	0.012063775313216736	0.010003692839279932	-0.2718278655841569
Separator	41	380.2234602321681	Potential vs Li.	[V]	-3.6801572266265046	-3.6783046166478006	-3.6809661385354695	-3.6755850042851352	0.0007823972022092361	0.021270592942944054	0.0018526099787039563	-0.05034051168520838
Electrolyte, right electrode	41	380.2234602321681	Potential vs Li.	[V]	-3.6801572266265046	-3.6841228407065896	-3.6862513113479434	-3.680921975328176	0.0002509660908908403	0.006812098883285258	-0.003965614080085	0.10775664831364191
Electrolyte + Separator	41	380.2234602321681	Potential vs Li.	[V]	-3.6801572266265046	-3.6772949259621543	-3.6862513113479434	-3.6662688894900097	0.009207400876879959	0.2503851625246204	0.002862300664350226	-0.07777658638171868
Right active material	41	380.2234602321681	Potential vs Li.	[V]	-3.346647603707168	-3.5834420715846647	-3.5834586313071104	-3.5834331633876633	1.297744229713589e-06	3.621501907351916e-05	-0.23679446787749647	7.07557221188132
Left active material	42	391.3227321199323	Intercalation fraction	[]	0.92	0.789559089292864	0.6590072547574717	0.9156749020569265	0.06804819847454822	8.618506125419508	-0.13044091070713604	-14.178359859471307
Electrolyte, left electrode	42	391.3227321199323	Normalized concentration	[]	1.0	1.2689985143912796	1.059778456659264	1.4242747328814787	0.01729211711969917	1.3626585786807919	0.26899851439127964	26.899851439127964
Separator	42	391.3227321199323	Normalized concentration	[]	1.0	0.9715556193496708	0.8869689886568322	1.0620936866494428	0.02545849020030003	2.6203842264144184	-0.02844438065032917	-2.844438065032917
Electrolyte, right electrode	42	391.3227321199323	Normalized concentration	[]	1.0	0.7974936285140247	0.7394878108451817	0.8883028215497025	0.006982346322111132	0.8755363143296274	-0.20250637148597528	-20.250637148597527
Electrolyte + Separator	42	391.3227321199323	Normalized concentration	[]	1.0	1.0249564294063982	0.7394878108451817	1.4242747328814787	0.31161977551060616	30.403221695099784	0.024956429406398195	2.4956429406398195
Right active material	42	391.3227321199323	Intercalation fraction	[]	0.04	0.27106675610889414	0.1879149667512699	0.3985888415671523	0.031732071288570494	11.706367739098932	0.23106675610889413	577.6668902722353
Left active material	42	391.3227321199323	Potential vs Li.	[V]	0.0	0.11800548077604342	0.11792447976336978	0.11816455178711345	1.0565432366555712e-05	0.008953340384758635	0.11800548077604342	0.0
Electrolyte, left electrode	42	391.3227321199323	Potential vs Li.	[V]	-3.6801572266265046	-3.670160076825163	-3.6756601059363554	-3.6662727497778635	0.0004429888122018377	0.012070013376219465	0.009997149801341365	-0.2716500732362858
Separator	42	391.3227321199323	Potential vs Li.	[V]	-3.6801572266265046	-3.6783132192488686	-3.6809746618578254	-3.675593677113795	0.0007823789455240996	0.021270046863581176	0.0018440073776360144	-0.050106755338993045
Electrolyte, right electrode	42	391.3227321199323	Potential vs Li.	[V]	-3.6801572266265046	-3.6841212756283914	-3.6862381393537085	-3.6809305824890397	0.00024989811334562615	0.0067831131129849394	-0.003964049001886849	0.1077141208317499
Electrolyte + Separator	42	391.3227321199323	Potential vs Li.	[V]	-3.6801572266265046	-3.6772982364586384	-3.6862381393537085	-3.6662727497778635	0.009202257393375055	0.250245065851312	0.002858990167866171	-0.07768663108143686
Right active material	42	391.3227321199323	Potential vs Li.	[V]	-3.346647603707168	-3.583811244217473	-3.5838278477819667	-3.5838022877902733	1.3026449055615409e-06	3.6348033330792206e-05	-0.23716364051030503	7.086603329480903
Left active material	43	402.4220040076965	Intercalation fraction	[]	0.92	0.7858593319969425	0.6562791036161513	0.9149642719448359	0.06840877634310595	8.704964560163251	-0.13414066800305757	-14.580507391636692
Electrolyte, left electrode	43	402.4220040076965	Normalized concentration	[]	1.0	1.2689030143606574	1.0596236010903557	1.4242734707405993	0.017299496456338655	1.363342687387379	0.26890301436065744	26.890301436065744
Separator	43	402.4220040076965	Normalized concentration	[]	1.0	0.9714207934842586	0.8868551355059116	1.0619392710674846	0.02545264724830708	2.62014643077549	-0.028579206515741418	-2.8579206515741418
Electrolyte, right electrode	43	402.4220040076965	Normalized concentration	[]	1.0	0.7976192049237001	0.7398787560075973	0.8881865865265344	0.006957576127231885	0.8722929543668188	-0.2023807950762999	-20.23807950762999
Electrolyte + Separator	43	402.4220040076965	Normalized concentration	[]	1.0	1.0249513296437995	0.7398787560075973	1.4242734707405993	0.31148191090586336	30.389922125776685	0.024951329643799536	2.4951329643799536
Right active material	43	402.4220040076965	Intercalation fraction	[]	0.04	0.27762061189024073	0.19387321674413632	0.4084614308657322	0.03184947512479609	11.472302041237134	0.23762061189024072	594.0515297256019
Left active material	43	402.4220040076965	Potential vs Li.	[V]	0.0	0.12024412156892983	0.12016318485037764	0.12040314081358323	1.0560638852558366e-05	0.008782665393333897	0.12024412156892983	0.0
Electrolyte, left electrode	43	402.4220040076965	Potential vs Li.	[V]	-3.6801572266265046	-3.6701650868545808	-3.6756669902965218	-3.6662754129309945	0.0004431885429973444	0.01207543891102712	0.009992139771923814	-0.27151393694892006
Separator	43	402.4220040076965	Potential vs Li.	[V]	-3.6801572266265046	-3.6783200171463037	-3.680981391454322	-3.6756005406996155	0.0007823615473803541	0.021269534562867055	0.0018372094802008299	-0.049922037757200596
Electrolyte, right electrode	43	402.4220040076965	Potential vs Li.	[V]	-3.6801572266265046	-3.6841202698551263	-3.6862277502793037	-3.680937375257902	0.00024905365150406636	0.006760193296123097	-0.003963043228621732	0.1076867912041503
Electrolyte + Separator	43	402.4220040076965	Potential vs Li.	[V]	-3.6801572266265046	-3.6773008830172538	-3.6862277502793037	-3.6662754129309945	0.009198449680259013	0.25014133933777033	0.0028563436092508	-0.07761471680026913
Right active material	43	402.4220040076965	Potential vs Li.	[V]	-3.346647603707168	-3.584125655881345	-3.5841422949727693	-3.5841166623434515	1.306532863381086e-06	3.6453321920687784e-05	-0.23747805217417683	7.095998153827617
Left active material	44	413.5212758954607	Intercalation fraction	[]	0.92	0.7821595747010212	0.6535546715684489	0.9141890144654822	0.06872607341106368	8.786707423136445	-0.13784042529897889	-14.982654923802052
Electrolyte, left electrode	44	413.5212758954607	Normalized concentration	[]	1.0	1.2688233710887238	1.059501916082302	1.4242688920128765	0.017305100787218964	1.3638699586968968	0.2688233710887238	26.882337108872377
Separator	44	413.5212758954607	Normalized concentration	[]	1.0	0.9713210083941274	0.8867778586222879	1.0618178645750702	0.02544623709307001	2.6197556598844307	-0.028678991605872617	-2.8678991605872617
Electrolyte, right electrode	44	413.5212758954607	Normalized concentration	[]	1.0	0.797719243499505	0.740186513865025	0.8881076182969039	0.00693863463959903	0.8698091084219334	-0.20228075650049504	-20.228075650049504
Electrolyte + Separator	44	413.5212758954607	Normalized concentration	[]	1.0	1.024946748386975	0.740186513865025	1.4242688920128765	0.3113693304855041	30.379073934867947	0.02494674838697497	2.494674838697497
Right active material	44	413.5212758954607	Intercalation fraction	[]	0.04	0.2841744676715872	0.19980613163995578	0.41813013127669596	0.031964296285735945	11.24812392458114	0.2441744676715872	610.436169178968
